title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Educa: Learning Story Software & Child ePortfolios,https://www.geteduca.com/,Document beautiful learning stories to engage families and build child portoflios. Our platform supports teachers in programming and professional growth.,geteduca,"['Level 2, 276 Lambton Quay, Wellington6011NZ', 'https://opencorporates.com/companies/nz/3276703']","['support@geteduca.com', 'https://www.geteduca.com/privacy-policy/']","['+64 4 499 5244', 'https://www.geteduca.com/']","['child portfolios educa', 'child information', 'child stories', 'other children', 'new zealand children', 'more children', 'early learning frameworks parent stories', 'many children', 'new children', 'quality child care']","[['Grant Maitland RICHARDSON', ' director'], 'https://opencorporates.com/companies/nz/3276703']","['Education, Healthcare', 'from_classification_model']","['25 February 2011', 'https://opencorporates.com/companies/nz/3276703']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/3276703']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/3276703']",0.375,0.25,0.0,0.0,0.15625
Holidays With Kids: Family travel and holiday specialists,https://holidayswithkids.com.au/,Welcome to Holidays with Kids - specialist and guide in family travel and holidays. Browse our website for the best tips on travelling around the world.,holidayswithkids,"['0 Reviews)   1 Tweed Coast Rd Hastings Point NSW 2489', 'https://holidayswithkids.com.au/listings/north-star-holiday-resort/']","['admin@signaturemedia.com.au', 'https://holidayswithkids.com.au/australia/']","['+61 2 6033 1990', 'https://holidayswithkids.com.au/listings/rivergum-holiday-park']","['family holidays', 'big4 park beach holiday park', 'family time', 'wonderful family holidays', 'family trips', 'family road trips', 'nsw western australia family accommodation', 'sydney holiday ideas family matters', 'family adventures', 'great family accommodation options']","[['IRENE WAGSTAFF', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.signature_publishing_pty_ltd.ee23590944128bfca2ba640851bad518.html']","['Transport, Arts, entertainment and recreation', 'from_classification_model']",None,"['$1.22 million USD', 'https://www.dnb.com/business-directory/company-profiles.signature_publishing_pty_ltd.ee23590944128bfca2ba640851bad518.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.signature_publishing_pty_ltd.ee23590944128bfca2ba640851bad518.html']",0.25,0.25,0.0,0.0,0.125
Welcome To Jiale Zhongwen – Chinese for Families | Better ...,https://www.jialezhongwen.com.au/,,jialezhongwen,"['64 Portrush Road Payneham SA 5070 Australia', 'https://www.jialezhongwen.com.au/']","['sales@jialezhongwen.com.au', 'https://www.jialezhongwen.com.au/better-chinese/university-modern-chinese/university-intermediate-and-advanced/']","['+61402 410 669', 'https://www.jialezhongwen.com.au/']","['chinese language', 'chinese teacher', 'better chinese', 'chinese modern chinese online teachers', 'chinese', 'modern chinese', 'chinese series', 'better chinese textbooks', 'bk709 modern chinese 2b textbook cr466 chinese stories', 'chinese pro networked student accounts']",None,"['Education, Agriculture', 'from_classification_model']",None,None,None,None,None,None,1.0,0.25,0.0,0.0,0.3125
Funbox Activities | Kids Activity Packs | Kids Wholesale Activity ...,https://www.funbox.com.au/,Funbox specialises in wholesale distribution of fun  safe and interesting activity packs for kids. Enhance your family-friendly business with Funbox Activities  designed and developed by a professional team of teachers  occupational therapists and educators.,funbox,"['2 /34 Levanswell Road MOORABBIN VIC 3189 Australia', 'https://www.funbox.com.au/pages/terms-of-service']","['info@funbox.com.au', 'https://www.funbox.com.au/pages/terms-of-service']",None,"['fake documents', 'real fake passports', 'exciting kids craft products', 'diy bunny mask colour', 'us fake id card', 'credit card information', 'other information', 'fake passport', 'diy bunny tail colour', 'diy jar kit']","[['YUAN TU YEH', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.fun_box_pty_ltd.490018a43dbf55c86a0226a59db3ec21.html']","[['AppsEducation'], 'https://www.crunchbase.com/organization/funbox']",None,"['$442,000 USD', 'https://www.dnb.com/business-directory/company-profiles.fun_box_pty_ltd.490018a43dbf55c86a0226a59db3ec21.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/funbox']",0.25,0.0,0.0,0.0,0.0625
Kmart | Toys_ Furniture_ Bedding & more - Online Shopping ...,https://www.kmart.com.au/,Shop online for Toys  Furniture  Bedding & more at Kmart. Quick home delivery & 28 day returns. Explore our range for your Home  Kids  Outdoors & more.,kmart,"['28 PATRICK ST BLACKTOWN, NEW SOUTH WALES, 2148 Australia', 'https://www.dnb.com/business-directory/company-profiles.kmart_australia_limited.350848f34a206a81cd6ac326fac05124.html']",None,"['+61-296781200', 'https://www.dnb.com/business-directory/company-profiles.kmart_australia_limited.350848f34a206a81cd6ac326fac05124.html']","['christmas gift', 'merry christmas cake topper christmas tree', 'christmas', 'christmas tree', 'christmas baubles', 'hallmark christmas cards', 'christmas cards', 'hallmark christmas card', 'mickey christmas mug', 'christmas ho']","[['Ian Bailey', 'Managing_Director'], 'https://www.wesfarmers.com.au/who-we-are/leadership-team']","[['AutomotiveE-CommerceElectronicsInternetRetailShopping'], 'https://www.crunchbase.com/organization/kmart']","['1962', 'https://www.crunchbase.com/organization/kmart']","['$145,811 USD', 'https://www.dnb.com/business-directory/company-profiles.kmart_australia_limited.350848f34a206a81cd6ac326fac05124.html']",None,"['Australia', 'https://opencorporates.com/companies/au/004700485']","['31,000', 'None']","['Private', 'https://www.crunchbase.com/organization/kmart']",0.0,0.0,0.0,0.0,0.0
Annual Reports,https://www.annualreports.com/,,annualreports,"['1420 Fifth Avenue, Suite\xa02000  Seattle, WA 9810', 'https://www.sec.gov/Archives/edgar/data/1784797/000110465920034181/tm2012066d1_10k.htm']",None,"['+614-6268599', 'https://www.sec.gov/Archives/edgar/data/1022344/000155837020001135/spg-20191231x10k.htm']","['��\tddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddCool Kid Facts | Fun Facts For Kids,https://www.coolkidfacts.com/,Welcome to Cool Kid Facts - Fun Educational Facts. A Free Resource For K-12 schools  homeschoolers  teachers and everyone who loves to learn! Welcome to the_Welcome to Cool Kid Facts - Fun Educational Facts. A Free Resource For K-12 schools  homeschoolers  teachers and everyone who loves to learn! Welcome to the home of all that's cool and interesting when it,coolkidfacts,None,None,None,"['many more people', 'other people', 'many other countries', 'many people', 'many other animals', 'other small animals', 'many other types', 'many innocent people', 'most other countries', 'other countries']",None,"['Manufacturing, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Welcome To Jiale Zhongwen – Chinese for Families | Better ...,https://www.jialezhongwen.com.au/,,jialezhongwen,"['64 Portrush Road Payneham SA 5070 Australia', 'https://www.jialezhongwen.com.au/']","['sales@jialezhongwen.com.au', 'https://www.jialezhongwen.com.au/better-chinese/university-modern-chinese/university-intermediate-and-advanced/']","['+61402 410 669', 'https://www.jialezhongwen.com.au/']","['chinese language', 'chinese teacher', 'better chinese', 'chinese modern chinese online teachers', 'chinese', 'modern chinese', 'chinese series', 'better chinese textbooks', 'bk709 modern chinese 2b textbook cr466 chinese stories', 'chinese pro networked student accounts']",None,"['Education, Agriculture', 'from_classification_model']",None,None,None,None,None,None,1.0,0.25,0.0,0.0,0.3125
Little Kids Business: Shop Online for Kids Toys & Baby Gifts,https://littlekidsbusiness.com.au/,Shop Australia’s leading Online Marketplace retailer for all things Kids Toys & Baby Gifts and Baby Showers Gifts._Little Kids Business is a collection of marvellous small businesses  selling wonderful creations for children aged 0-14 and their Mums.,littlekidsbusiness,"['5218 , Sydney NSW 1042', 'https://littlekidsbusiness.com.au/privacy-policy/']",None,"['1300 363 992', 'https://littlekidsbusiness.com.au/privacy-policy/']","['little kids business', 'little kids business marketplace website', 'little kids business marketplace', 'non-little kids business websites', 'au little kids business', 'non-little kids business', 'little kids business site', 'little kids business online', 'confidentiality little kids business', 'little kids business terms']","[['Lakhvinder KAUR', ' director'], 'https://opencorporates.com/companies/nz/5160122']","['Manufacturing, Arts, entertainment and recreation', 'from_classification_model']","['23 April 2014', 'https://opencorporates.com/companies/nz/5160122']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/5160122']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/5160122']",0.25,0.25,0.0,0.0,0.125
Green Magazine - Sustainable Architecture and Landscape ...,https://greenmagazine.com.au/,Green Magazine is Australia's leading publication for inspirational stories on sustainable design featuring local and international houses  gardens and profiles._Green Magazine is Australia's leading publication for inspirational stories on sustainable design featuring local and international houses  gardens and profiles._Green Magazine is Australia's leading publication for inspirational stories on sustainable design featuring local and international houses  gardens and profiles.,greenmagazine,"['7 /8 Tilley Ln Frenchs Forest, nsw 2086 Australia', 'https://greenmagazine.com.au/product/aeria-country-floors/reclaimed-floor-tiles/']",None,"['+61 (03) 9359 0300', 'https://greenmagazine.com.au/supplier/kennedys-timbers/']","['small space gardens', 'garden space', 'generous garden space', 'timber floor', '’s space', 'small houses', 'roof gardens', 'small spaces', 'renovated timber floors', 'local houses']","[['TAMSIN ONEIL', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.green_magazine_pty_ltd.3f2621a7ca6feeda2f53f8ff01c4d514.html']","['Construction, Manufacturing', 'from_classification_model']",None,"['$227,252 USD', 'https://www.dnb.com/business-directory/company-profiles.green_magazine_pty_ltd.3f2621a7ca6feeda2f53f8ff01c4d514.html']",None,None,None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.green_magazine_pty_ltd.3f2621a7ca6feeda2f53f8ff01c4d514.html']",0.25,0.25,0.0,0.0,0.125
INNOWOOD,https://innowood.com/,INNOWOOD - specializes in manufacturing composite wood materials and solution provider for composite timber cladding  screening  ceiling  flooring  railing,innowood,"['1029 – 1035 Ballarat Rd Deer Park VIC 3023', 'https://innowood.com/recycling-policy/']",None,"['+612 9630 8388', 'https://innowood.com/innoscreen-2/']","['innowood product systems', 'innowood innowood', 'composite timber products', 'different innowood products', 'selected innowood products', 'product systems', 'architectural timber products', 'composite wood product solutions', 'innowood pre-finished product', 'innoclad composite wood products']","[['John Kozlowski', 'founder'], 'https://au.linkedin.com/company/innowood-australia-pty-ltd']","['Manufacturing, Construction', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
