title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Zureli: Home,https://www.zureli.com/,Zureli is a global B2B network and market place specialising in eco-friendly products and services,zureli,"['19 Moxon Road , Punchbowl NSW Australia 2196', 'https://www.zureli.com/product/imo-ellington-armchair']",None,"['+61-3 9780 8800', 'https://www.zureli.com/product/chameleon-square-series-visitors']","['energy saving products', 'low carbon energy', 'other products', 'high acoustic properties', 'https://wef.ch/2i06imw made', 'energy use', 'many other cold served products', 'insulation products', 'modular rooﬁng panel products', 'linear acoustic timber panels']","[['Andrew Creswick ', 'Co_Founder'], 'from linkedin search google']","['Utilities, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
PCE Producers Coop Elevator - Homepage,http://pcefloydada.com/,,pcefloydada,None,"['contentmktg@cmegroup.com', 'https://www.cmegroup.com/education.html?redirect=/education/index.html']",None,"['wheat futures', 'front month wheat futures', 'front month corn futures', 'kc wheat futures', 'corn futures', 'domestic wheat futures', 'spring wheat futures', 'chicago wheat futures', 'dec hrs futures', 'mpls wheat futures']",None,"['Manufacturing, Finance and insurance', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Energy Networks Australia: Representing Australia's Energy,https://www.energynetworks.com.au/,,energynetworks,"['29 Nov 2017  Canberra ACT Australia 2017', 'https://www.energynetworks.com.au/event_type/past-events/']","['jtownson@energynetworks.com.au', 'https://www.energynetworks.com.au/about/energy-networks-australia/michael-lewis/']","['+61 3 9103 0400', 'https://www.energynetworks.com.au']",None,"[['Andrew Dillon', 'CEO'], 'https://www.energynetworks.com.au/about/energy-networks-australia/our-team/andrew-dillon/']","['Utilities, IT - Software', 'from_classification_model']",None,"['$154.54 million USD', 'https://www.dnb.com/business-directory/company-profiles.nsw_electricity_networks_finance_pty_limited.76c7788cf5c6b930425752bad657bda5.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.nsw_electricity_networks_finance_pty_limited.76c7788cf5c6b930425752bad657bda5.html']",0.25,0.25,0.375,0.0,0.21875
Watercare - Home,https://www.watercare.co.nz/,Watercare site 15/11/2020 5:08:19 PM,watercare,"['22 Gregory Place, Mt Roskill, Auckland 1041', 'https://www.watercare.co.nz/Central-interceptor/Sites/Keith-Hay-Park,-Mt-Roskill']","['communications@water.co.nz', 'https://www.watercare.co.nz/Contact/Contact-us']","['+64 9 442 2222', 'https://www.watercare.co.nz/Contact/Contact-us']",None,"[['Andrew Mercer ', 'Watercare Services Limited_LinkedIn'], 'None']","['Manufacturing, Finance and insurance', 'from_classification_model']","['21 August 1991', 'https://opencorporates.com/companies/nz/519049']","['$1.09 million USD', 'https://www.dnb.com/business-directory/company-profiles.water_care_plumbing_pty_ltd.53b79d133e2c0075f094449b6ed884d5.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/519049']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.water_care_plumbing_pty_ltd.53b79d133e2c0075f094449b6ed884d5.html']",0.25,0.25,0.25,0.0,0.1875
Food & Beverage: Home,https://foodmag.com.au/,Food & Beverage Industry News provides analytical feature driven content directly related to the concerns and interests of food and drink manufacturers in production and technical roles.,foodmag,"['323-351 Canterbury Road, Ringwood VIC 3134', ['Food Magazine, address', 'knowledge_panel']]","['mike.wheeler@primecreative.com.au', 'https://foodmag.com.au/contact-us']","['+6187 133 0261', 'https://foodmag.com.au/company/kerry-asia-pacific/']",None,"[['ANGELINE ACHARIYA ', 'Simplot Australia Pty Ltd_LinkedIn'], 'from linkedin search google']","['Manufacturing, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
App Collections for HubSpot - HubSpot App Marketplace,https://ecosystem.hubspot.com/marketplace/apps,HubSpot’s marketplace can connect your existing tools and help you find the right apps to grow your business. Compare our tools to find what works for you.,ecosystem.hubspot,None,"['info@hubspot.com', 'https://www.crunchbase.com/organization/hubspot']",None,None,"['Brian Halligan', 'founder(s)', 'https://www.crunchbase.com/organization/hubspot']","[['AnalyticsInformation TechnologyMarketingSaaSSocial MediaSoftware'], 'https://www.crunchbase.com/organization/hubspot']","['Jun 9, 2006', 'https://www.crunchbase.com/organization/hubspot']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/hubspot']",0.0,0.0,0.0,0.0,0.0
Newcastle news_ sport and weather | Newcastle Herald ...,https://www.newcastleherald.com.au/,Newcastle Herald delivers latest news from Newcastle NSW including sport  weather  entertainment and lifestyle.,newcastleherald,"['28 Honeysuckle Dr Newcastle, NEW SOUTH WALES, 2300 Australia', 'https://www.dnb.com/business-directory/company-profiles.newcastle_newspapers_pty_ltd.2f5c0b3eef00a17a.html']","['fblack@fairfaxmedia.com.au', 'https://www.crunchbase.com/organization/the-newcastle-herald']","['+61240211027', 'https://www.newcastleherald.com.au/business/animals/design-anthology/12318/']","['newcastle knights', 'huge newcastle knights', 'newcastle knights interviews', 'knights coach adam obrien', 'knights coach', 'newcastle knights prop david klemmer', 'newcastle knights skipper mitchell pearce', 'newcastle knights ceo phil gardner', 'knights assistant coach', 'newcastle herald']","[['GREGORY COLIN HYWOOD', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.newcastle_newspapers_pty_ltd.2f5c0b3eef00a17a.html']","[['Publishing'], 'https://www.crunchbase.com/organization/the-newcastle-herald']",None,"['$1.43 billion USD', 'https://www.dnb.com/business-directory/company-profiles.newcastle_newspapers_pty_ltd.2f5c0b3eef00a17a.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/the-newcastle-herald']",0.75,0.25,0.0,0.0,0.25
MarketScreener: Stock Market Quotes and Financial News,https://www.marketscreener.com/,Stock market quotes  news  charts  financials  technical analysis and stocks  indexes  commodities  forex trading strategies.,m.marketscreener,None,"['chester.tay@wsj.com', 'https://www.marketscreener.com/news/latest/Malaysia-s-Economy-Contracts-2-7-in-Third-Quarter--31771631/']","['+61293001514', 'https://www.marketscreener.com/quote/stock/CATHAY-PACIFIC-AIRWAYS-LI-1412641/']","['+3.48%', '+0.35%', '+7.60%', '+9.70%', '+8.25%', '+2.05%', '+7.32%', '+1.57%', '+7.63%', '+0.83%']","['Andrew Bassat', 'founder(s)', 'https://www.crunchbase.com/organization/seek-ltd']","[['ConsultingEmploymentInternetRecruiting'], 'https://www.crunchbase.com/organization/seek-ltd']","['1997', 'https://www.crunchbase.com/organization/seek-ltd']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/seek-ltd']",0.0,0.25,0.0,0.0,0.0625
Leussink Engineering,https://www.leussink.com.au/,Leussink is a solutions-focused engineering company with over 40 years’ experience. We provide complete design  fabrication & machining services for all industry sectors spanning over four decades.,leussink,"['64 074 228 005  16 - 18 Doyle Ave, UNANDERRA NSW 2526', 'https://www.leussink.com.au/resources/news/93-a-message-from-leussink-regarding-covid-19']","['info@leussink.com.au', 'https://www.leussink.com.au/resources/news/93-a-message-from-leussink-regarding-covid-19']","['+61 2 4260 7777', 'https://www.leussink.com.au/resources/news/93-a-message-from-leussink-regarding-covid-19']","['demmeler leussink', 'leussink engineering director jason leussink', 'demmeler table systems', 'leussink managing director jason leussink', 'bespoke engineering design leussink', 'leussink engineering', 'accuracy leussink', 'leussink leading', 'victoria leussink engineering', 'manufacturers leussink engineering']","[['Jason Leussink', 'Managing_Director'], 'https://au.linkedin.com/in/jasonleussink']","['Manufacturing, Services - professional, scientific, and technical', 'from_classification_model']",None,"['$11.17 million USD', 'https://www.dnb.com/business-directory/company-profiles.c__m_leussink_engineering_pty_ltd.022f6efdde2420b33a297eb0bab40582.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.c__m_leussink_engineering_pty_ltd.022f6efdde2420b33a297eb0bab40582.html']",1.0,0.25,0.375,0.0,0.40625
Kalkine Media: Financial News on Stocks & ASX Share Market,https://kalkinemedia.com/au,Kalkine Media provides Stock Market News  Financial News  Stock Research Analysis  Latest coverage on all ASX & NZX Listed Companies for all sectors.,kalkinemedia,"['Suite  202 , 234 George Street, Sydney NSW 2000 Australia', 'https://kalkinemedia.com/au/stocks/consumer']",None,None,"['asx', 'stuart town gold project asx retail companies', 'asx mid-cap company', 'asx envirostream', 'asx post news', 'australia limited', 'developing company fyi resources limited', 'kunal sawhney asx', 'closer home asx', 'reece top asx']","[['Kunal Sawhney ', 'CEO_KALKINE'], 'from linkedin search google']","['Finance and insurance, Agriculture', 'from_classification_model']","['18 July 2019', 'https://opencorporates.com/companies/au/634953647']",None,None,"['Australia', 'https://opencorporates.com/companies/au/634953647']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/634953647']",0.625,0.0,0.0,0.0,0.15625
Australian Water Association | AWA | Australia's Leading ...,https://www.awa.asn.au/,,watersource.awa.asn.au,"['266 George St Brisbane, QLD 4000', 'https://www.awa.asn.au/Shared_Content/Events/Event_Display.aspx?EventKey=QLDWOWM17&WebsiteKey=9dc929a7-973a-452a-8ebd-7ac0870e5ba9']","['info@wsaa.asn.au', 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['+61 2 9436 0155', 'https://www.awa.asn.au/documents/AnnualReports/2013/AWA_Annual_Report_2012_2013/test/publicationassets/basic-html/page17.html']","['australian water association', 'australian water', 'australian water association events', 'water', 'australian water association members', 'australian water awards', 'water winners', 'young water', 'australian water awards winners', 'national water awards']","[['Roch Cheroux', 'Managing Director'], 'https://www.dnb.com/business-directory/company-profiles.sydney_water_corporation.5414bb84d0214d1e.html']","[['AssociationFitnessFood and BeverageHealth Care'], 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['1998', 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['$2.03 billion USD', 'https://www.dnb.com/business-directory/company-profiles.sydney_water_corporation.5414bb84d0214d1e.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/water-services-association-of-australia']",0.25,0.25,0.0,0.0,0.125
PotatoPro,https://www.potatopro.com/,The #1 Resource for the global Potato & Potato Processing Industry: News  Supplier  Product & Service Directories  Market Statistics  Prices & Trends_The #1 Resource for the global Potato & Potato Processing Industry: Sector News  Directories of Manufacturers  Suppliers  Products and Services  Market Information  Statistics  Prices and Trends,potatopro,"['108 Interlake Road Moses Lake , WA 9883', 'https://www.potatopro.com/companies/washington-state-potato-commission-wspc']","['nick.dolce@wsu.edu', 'https://www.potatopro.com/news/2020/supported-potato-industry-stakeholders-washington-state-university-expands-research-soil']",None,"['y simplificación de métodos de diagnóstico de fitoplasma', 'un proyecto de cosecha de agua de lluvia de nicaragua y méxico', 'de papa de calidad', 'de modelos de desarrollo', 'de la', 'temas de concientización de la importancia', 'y el núcleo de transferencia de tecnología', 'y desarrollo de la', 'y de', 'líder del programa de intensificación de sistemas de cultivo y cambio']","[['Tony Hendrikse ', 'General Manager_Eurogrow ...'], 'from linkedin search google']","['Manufacturing, Mining, oil and gas', 'from_classification_model']","['2006', 'None']","['$3.7M', 'None']","['$0', 'None']",None,"['53', 'None']",None,0.25,0.0,0.0,0.0,0.0625
Garmin International | Home,https://www.garmin.com/en-US/,Delivering innovative GPS technology across diverse markets  including aviation  marine  fitness  outdoor recreation  tracking and mobile apps.,buy.garmin,"['30 CLAY PLACE EASTERN CREEK, NEW SOUTH WALES, 2766 Australia', 'https://www.dnb.com/business-directory/company-profiles.garmin_pty_ltd.eea0bc249cd0f89b75191c274b888db0.html']",None,"['+612940-3078', 'https://www.garmin.com/en-US/investors/faqs/']","['garmin express garmin', 'garmin garmin golf', 'de la part de garmin', 'de garmin', 'garmin solutions garmin health', 'ou des activités de garmin', 'site garmin de', 'web de garmin', 'garmin et', 'des sites web de garmin']","['Gary Burrell', 'founder(s)', 'https://www.crunchbase.com/organization/garmin']","[['Consumer ElectronicsHardwareManufacturingSoftwareWearables'], 'https://www.crunchbase.com/organization/garmin']","['1989', 'https://www.crunchbase.com/organization/garmin']","['$760,018 USD', 'https://www.dnb.com/business-directory/company-profiles.garmin_pty_ltd.eea0bc249cd0f89b75191c274b888db0.html']",None,None,None,"['Public', 'https://www.crunchbase.com/organization/garmin']",0.0,0.25,0.0,0.0,0.0625
South East Water: Home,https://southeastwater.com.au/,South East Water is a Victorian government utility that’s working for every part of the community  supplying water  wastewater and recycled water services to 1.75 million Melburnians.,southeastwater,"['89 066 902 547 WatersEdge, 101 Wells Street, Frankston VIC 3199 Australia', 'https://secureapp.southeastwater.com.au/Wastelog/default.aspx']","['propinfo@sew.com.au', 'https://www.crunchbase.com/organization/south-east-water']","['+61436 026 335', 'https://southeastwater.com.au/CurrentProjects/upgradesUnderway/Pages/Reid-Parade-Pump-Station-Upgrade.aspx']","['water chlorine south east water', 'water service', 'more water', 'water supply', 'tap water', 'recycled water', 'water assets', 'water organisations', 'recycled water services', 'waste water']","[['Ms Lara Olsen', 'Managing_Director'], 'https://southeastwater.com.au/NewsEvents/Newsroom/Pages/New-Managing-Director-for-South-East-Water.aspx']","[['WaterWater Purification'], 'https://www.crunchbase.com/organization/south-east-water']","['1995', 'https://www.crunchbase.com/organization/south-east-water']",None,None,"['Australia', 'https://opencorporates.com/companies/au/066902547']",None,"['Private', 'https://www.crunchbase.com/organization/south-east-water']",1.0,0.25,0.0,0.0,0.3125
The Spinoff | A New Zealand site covering pop culture_ politics ...,https://thespinoff.co.nz/,A New Zealand site covering pop culture  politics and social life through features  criticism  interviews  videos and podcasts.,thespinoff,"['14 McDonald Street, Morningside, Auckland 1025', 'https://thespinoff.co.nz/']","['aliceneville@thespinoff.co.nz', 'https://thespinoff.co.nz/editorial-about-us-page/']","['+64-93774099', 'https://www.dnb.com/business-directory/company-profiles.spinoff_limited.2785d3befc68092fb66f5e5d8f4722dc.html']","['new zealand business', 'many new zealand businesses', 'new zealand', 'new zealand education', 'new zealand history', 'women new zealand', 'new zealand industries', 'new zealand media', 'new zealand music', 'three new zealand businesses']","[['TOMOFUMI OGURA', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.spinoff_limited.2785d3befc68092fb66f5e5d8f4722dc.html']","['Construction, Education', 'from_classification_model']",None,"['$476,000 USD', 'https://www.dnb.com/business-directory/company-profiles.spinoff_limited.2785d3befc68092fb66f5e5d8f4722dc.html']",None,None,None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.spinoff_limited.2785d3befc68092fb66f5e5d8f4722dc.html']",0.25,0.0,0.0,0.0,0.0625
Consultancy.com.au | Australia consulting industry platform,https://www.consultancy.com.au/,Consultancy.com.au is the online platform for Australia's consulting industry. The latest news  consulting firms  jobs & internships  events and updates for ...,consultancy,"['L 6 76 Berry St North Sydney, New South Wales, 2060 Australia', 'https://app.avention.com/company/2863860f-0fb4-3e79-aee2-02b8ce0b4835#report/company_summary']","['info@consultancy.com.au', 'https://www.consultancy.com.au/contact']","['+61393209000', 'https://www.crunchbase.com/organization/database-consultants-australia']","['management consulting firm', 'largest strategy consulting firm', 'strategy consulting firms', 'global management consulting firm', 'management consulting firm partners', 'consulting firms', 'australia australian consulting firm tsa management', 'management consulting services', 'leading consulting firms', 'management consultancy firm']","[['Vikram Singh ', 'ANZ_Tata Consultancy Services'], 'None']","[['Information TechnologySoftware'], 'https://www.crunchbase.com/organization/database-consultants-australia']","['1993', 'https://www.crunchbase.com/organization/database-consultants-australia']","['106B', 'https://app.avention.com/company/2863860f-0fb4-3e79-aee2-02b8ce0b4835#report/company_summary']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/database-consultants-australia']","['394k', 'https://app.avention.com/company/2863860f-0fb4-3e79-aee2-02b8ce0b4835#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/database-consultants-australia']",0.0,0.0,0.375,0.0,0.09375
Honeywell: Home,https://www.honeywell.com/,The future is what we make it. At Honeywell  we're transforming the way the world works  solving your business's toughest challenges.,honeywell,"['L 3 2 Richardson Pl North Ryde, New South Wales, 2113 Australia ', 'https://app.avention.com/company/ffc3ea75-23a4-34e3-8fd7-0ff36884ea11#report/company_summary']","['rivacy@honeywell.com', 'https://www.honeywell.com/en-us/privacy-statement']","['+61-293537000', 'https://app.avention.com/company/ffc3ea75-23a4-34e3-8fd7-0ff36884ea11#report/company_summary']","['de configuración de privacidad de facebook', 'lien de l’option de retraite de session cam honeywell', 'de confidentialité de facebook', 'de privacidad de facebook', 'de que las transferencias de', 'funcţie de experienţa de', 'intentos de inicio de', 'ligação de definições de', 'de la recherche de produits', 'lien de l’option de retraite de session cam']","[['Sandeep Chadha', 'Auditor'], 'https://app.avention.com/company/ffc3ea75-23a4-34e3-8fd7-0ff36884ea11#report/company_summary']","['Electromedical and Control Instruments Manufacturing', 'https://app.avention.com/company/ffc3ea75-23a4-34e3-8fd7-0ff36884ea11#report/company_summary']","[' 9 January 1962', 'https://opencorporates.com/companies/au/000383764']","['487M', 'https://app.avention.com/company/ffc3ea75-23a4-34e3-8fd7-0ff36884ea11#report/company_summary']",None,"['Australia', 'https://opencorporates.com/companies/au/000383764']","['1.5k', 'https://app.avention.com/company/ffc3ea75-23a4-34e3-8fd7-0ff36884ea11#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/ffc3ea75-23a4-34e3-8fd7-0ff36884ea11#report/company_summary']",0.0,0.0,0.0,0.0,0.0
