title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Inspection Solutions Australia - Non-destructive Testing and ...,https://www.inspectionsolutions.com.au/,Inspection Solutions Australia - Non-destructive Testing and Inspection specialists,inspectionsolutionsaustralia,"['Unit  2 , 3 Templar Place, Bennetts Green NSW 2290', 'https://www.inspectionsolutions.com.au/Services']",None,"['+612 49447764', 'https://www.inspectionsolutions.com.au/contact']","['inspection services', 'mobile plant inspections', 'visual inspection', 'inspection', 'higher temperature inspections', 'ndt consultancy services portable hardness testing', 'service', 'service life', 'plant components', 'inspection solutions australia']",None,"['Manufacturing, Services - professional, scientific, and technical', 'from_classification_model']","['30 January 2020', 'https://opencorporates.com/companies/au/638792640']",None,None,"['Australia', 'https://opencorporates.com/companies/au/638792640']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/638792640']",0.25,0.25,0.0,0.0,0.125
Inspection Apps - Inspection_ checklist_ data collection and ...,https://inspectionapps.com/,Inspection Apps create inspection  checklist  compliance  data collection and assessment applications for iPhone and iPad. Inspection Apps has created one app that can be customised for multiple checklist inspections across countless industries including real estate  building  mining  OH&S  insurance  engineering and training  as well as all levels of government. ,inspectionapps,"['75 154 641 620) Corner Grove Street and McLeod Street Cairns Queensland 4870', 'https://inspectionapps.com/contact.html']","['sales@inspectionapps.com', 'https://inspectionapps.com/contact.html']","['+61 7 4015 3114', 'https://inspectionapps.com/contact.html']","['inspection apps', 'inspection data', 'record inspection time', 'inspection apps pty ltd', 'forgot password inspection apps login', 'export inspection data', 'inspection types', 'monthly inspections', 'multiple inspection types', 'apps']",None,"[['Information TechnologyMobile Apps'], 'https://www.crunchbase.com/organization/inspection-apps']","['Jan 1, 2010', 'https://www.crunchbase.com/organization/inspection-apps']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/inspection-apps']",0.25,0.25,0.0,0.0,0.125
Quest Integrity,https://www.questintegrity.com/,Quest Integrity Group is a global leader in the development and delivery of asset integrity and reliability management services and solutions in the refining and chemical  pipeline  syngas and power industries. ,questintegrity,"['Suite  100 | Kent | WA 9803', 'https://www.questintegrity.com/news/newsletter-july-2011?preview=1']","['info@questintegrity.com', 'https://www.questintegrity.com/location_map']","['+64-49786630', 'https://www.dnb.com/business-directory/company-profiles.quest_integrity_nzl_limited.1408c2ee7ccbed1c29dc8ff9d0f60ebd.html']","['de ingeniería de los serpentines', 'exactitud de los resultados de la inspección', 'de 3”\x9d de diámetro', 'resultado de la evaluación de ingeniería', 'las industrias de petroleo y gas y de generación de energía', 'la habilidad de importar toda la data de', 'de hornos o calentadores de proceso', 'seráel resultado de la evaluación de ingeniería', 'tubos de 3”\x9d de diámetro nominal', 'los serpentines de los hornos']","[['LAURENCE DAVID TODD', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.quest_integrity_nzl_limited.1408c2ee7ccbed1c29dc8ff9d0f60ebd.html']","['Manufacturing, Services - professional, scientific, and technical', 'from_classification_model']",None,"['$15.31 million USD', 'https://www.dnb.com/business-directory/company-profiles.quest_integrity_nzl_limited.1408c2ee7ccbed1c29dc8ff9d0f60ebd.html']",None,None,None,"['Limited\xa0Company Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.quest_integrity_nzl_limited.1408c2ee7ccbed1c29dc8ff9d0f60ebd.html']",0.25,0.0,0.0,0.0,0.0625
Cardno,https://www.cardno.com/,Cardno is a global infrastructure  environmental and social development company operating in more than 100 countries and powered by a talented 4 000-strong workforce. We’re united by a shared purpose to deliver exceptional professional services to improve physical and social environments that make a difference to people’s lives around the world.,cardno,"[""L 11 North Tower Green Sq 515 St Paul's Tce Fortitude Valley, QUEENSLAND, 4006 Australia"", 'https://www.dnb.com/business-directory/company-profiles.cardno_limited.65fffdd49b33fac319a0800e89fd2894.html']","['cardnobecperth@cardno.com', 'https://www.crunchbase.com/organization/cardno']","['+64 4390 1170', 'https://www.cardno.com/campaigns/concrete-scanning/']","['cardno cardno', 'cardno project', 'cardno’s project team', 'cardno teams', 'cardno it transport trevor chiang cardno', 'cardno’s team', 'cardno’s international development team', 'cardno supports development', 'cardno international development', 'project cardno']","[['Ian Ball', 'CEO'], 'https://www.facebook.com/CardnoGlobal/photos/earlier-today-our-ceo-ian-ball-and-apac-ceo-jamie-alonso-co-hosted-an-internatio/2153591514684087/']","[['Emerging MarketsMiningNational SecurityTransportationWater'], 'https://www.crunchbase.com/organization/cardno']","['1945', 'https://www.crunchbase.com/organization/cardno']","['$638.70 million USD', 'https://www.dnb.com/business-directory/company-profiles.cardno_limited.65fffdd49b33fac319a0800e89fd2894.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/cardno']",0.75,0.25,0.375,0.0,0.34375
Enterprise Resource Planning | ERP for Business ... - Syspro,https://au.syspro.com/,Equip your business for exponential growth with SYSPRO ERP in Australia  the ERP that brings full solutions and tools to help your business succeed.,au.syspro,"['Level  12 201 Miller Street North Sydney NSW Australia 2060', 'https://au.syspro.com/company/contact/']","['info@syspro.au.com', 'https://www.crunchbase.com/organization/syspro-software-pty-ltd']","['+61(0)405 579633', 'https://au.syspro.com/press_release/leading-steel-bar-processor-milltech-selects-syspro-to-support-industry-4-0-and-enhance-its-customer-experience/']","['business needs syspro', 'syspro erp initiate business critical solutions', 'syspro erp modules', 'vuca syspro erp', 'syspro erp software empowerment', 'erp business data', 'syspro customers', 'syspro erp inventory management videos', 'syspro harmony social erp', 'syspro solutions']","[['Albert Lau', 'CEO'], 'https://www.crn.com.au/news/erp-vendor-syspro-appoints-prontos-albert-lau-as-new-aussie-channel-chief-523634']","[['AccountingBusiness Information SystemsEnterprise Resource Planning (ERP)Industrial AutomationIndustrial ManufacturingMachinery ManufacturingManagement Information SystemsManufacturingSoftware'], 'https://www.crunchbase.com/organization/syspro-software-pty-ltd']","['Jan 1, 1978', 'https://www.crunchbase.com/organization/syspro-software-pty-ltd']","['$6.54 million USD', 'https://www.dnb.com/business-directory/company-profiles.syspro_software_pty_limited.c51f9176022b48f577d846b89f444200.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/syspro-software-pty-ltd']",1.0,0.25,0.0,0.0,0.3125
Diverseco | Measurement & Automation Solutions,https://diverseco.com.au/,"Diverseco is one of Australasia’s leading measurement and automation solutions providers to organisations in a broad range of industries._Diverseco is one of Australasia’s leading measurement and automation solutions providers to organisations in a broad range of industries._About Us
Our Capabilities
Discover More    
Providing superior value through our problem-solving expertise and innovative technologies.
Originally evolving from the industrial weighing sector  Diverseco has built on its capabilities to become one of Australasia’s leading measurement and automation solutions providers to organisations in a broad",diverseco,"['12 Kembla Way Willetton, WESTERN AUSTRALIA, 6155 Australia', 'https://www.dnb.com/business-directory/company-profiles.diverseco_pty_ltd.8d2fc46363aee8ee5728c8aa0df1c213.html']",None,"['+64 9 9519685', 'https://diverseco.com.au/branches/']","['product inspection systems', 'many product packaging lines', 'system systems integrator', 'x-ray product inspection systems', 'product inspection equipment', 'sophisticated product identification systems', 'packaging systems', 'automated packaging systems', 'food products', 'bulk packaging system']","[['CEO Brenton Cunningham', 'CEO'], 'https://diverseco.com.au/news/diverseco-ceo-brenton-cunningham-talks-about-the-australian-institute-of-company-directors-course/']","['Manufacturing, IT - Software', 'from_classification_model']","['17 April 1998', 'https://opencorporates.com/companies/au/082334156']","['$39.57 million USD', 'https://www.dnb.com/business-directory/company-profiles.diverseco_pty_ltd.8d2fc46363aee8ee5728c8aa0df1c213.html']",None,"['Australia', 'https://opencorporates.com/companies/au/082334156']",None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.diverseco_pty_ltd.8d2fc46363aee8ee5728c8aa0df1c213.html']",0.25,0.25,0.75,0.0,0.3125
Safety Champion Software | OHS Software | WHS Software,https://www.safetychampion.com.au/,Mayekawa Australia Pty Ltd. SPASA Victoria. Lubambe Copper Mine Limited. Kagome. kikki.K. Godfreys. Metrohm. T2. The Landscape Department. Ethnolink.,safetychampion,"['5 CUBITT STREET CREMORNE, VICTORIA, 3121 Australia', 'https://www.dnb.com/business-directory/company-profiles.craig_william_salter.123d174271fddef532c9618c6431456b.html']","['hello@safetychampion.com.au', 'https://www.safetychampion.com.au/partners/']","['1300 1 24267', 'https://www.safetychampion.com.au']","['safety management system safety', 'safety business', 'workplace safety', 'safety champion safety software', 'safety people', 'safety champion', 'safety work', 'safety management', 'safety management software', 'safety software']","[['\u200d  Craig Salter ', 'Director and Lead OHS Consultant ..._LinkedIn'], 'None']","[['Software'], 'https://www.crunchbase.com/organization/safety-champion']","['2015', 'https://www.crunchbase.com/organization/safety-champion']","['$105,072 USD', 'https://www.dnb.com/business-directory/company-profiles.craig_william_salter.123d174271fddef532c9618c6431456b.html']",None,"['Australia', 'https://opencorporates.com/companies/au/636966446']",None,"['Private', 'https://www.crunchbase.com/organization/safety-champion']",0.375,0.25,0.375,0.0,0.25
PropertyMe - Online Property Management Software and ...,https://www.propertyme.com.au/,PropertyMe is the most complete cloud property management software for property managers. Save time with automated workflows and online property management.,propertyme,"['Level  9 , 52 Phillip Street, Sydney NSW 2000', 'https://www.propertyme.com.au/privacy']","['hello@propertyme.com', 'https://www.crunchbase.com/organization/propertyme']","['1300 776 763', 'https://www.crunchbase.com/organization/propertyme']","['propertyme cloud property management software', 'property management software', 'property management businesses', 'best property management software', 'property management business owners', 'property management software systems', 'property management clients', 'property management services', 'property management system', 'online property management software']","[['David Scott', 'founder'], 'https://au.linkedin.com/in/davidscottprofile']","[['Real EstateSoftware'], 'https://www.crunchbase.com/organization/propertyme']","['2013', 'https://www.crunchbase.com/organization/propertyme']","['$838,086 USD', 'https://www.dnb.com/business-directory/company-profiles.property_me_pty_ltd.ffb4e5f52224942e47406f1be9f7a11a.html']",None,"['Australia', 'https://opencorporates.com/companies/au/163276159']",None,"['Private', 'https://www.crunchbase.com/organization/propertyme']",0.625,0.375,0.75,0.0,0.4375
Q Survey: Drone Inspections & Surveys in Australia,https://qsurvey.com.au/,Q Survey’s drone inspection and survey services are changing the game. Faster  thorough  and more affordable. Call 0427 965 814 and keep your people safe.,qsurvey,"['PERTH6000Western AustraliaAustralia', 'https://opencorporates.com/companies/au/634841786']","['enquiries@qsurvey.com.au', 'https://qsurvey.com.au/']","['+61 427 965 814', 'https://qsurvey.com.au/']","['space inspection equipment', 'space inspections', 'drone inspection services', 'several drone inspections', 'industrial asset inspection', 'inspection', 'internal confined space inspections', 'safe inspections', 'internal inspections', 'inspection work']","[['Graeme Normington', 'Managing_Director'], 'https://au.linkedin.com/in/graeme-normington-861696157']","[['ConsultingMarket Research'], 'https://www.crunchbase.com/organization/australian-survey-research']","['Jan 1, 2000', 'https://www.crunchbase.com/organization/australian-survey-research']",None,None,"['Australia', 'https://opencorporates.com/companies/au/634841786']",None,"['Private', 'https://www.crunchbase.com/organization/australian-survey-research']",0.0,0.25,0.0,0.0,0.0625
Konecranes: Overhead Cranes | Port Cranes | Crane Parts ...,https://www.konecranes.com/,Leading the global overhead crane industry with the largest service network and a complete range of lifting equipment.,konecranes,"['14 Heald Rd Ingleburn, New South Wales, 2565 Australia ', 'https://app.avention.com/company/010228de-dbd9-3f4c-a3d8-121c298ba256#report/company_summary']",None,"['+6496345322', 'https://www.konecranes.com/']","['ja konecranes ja', 'ja konecranes ja cargotec', 'ja osaamiskulttuuriin ja', 'ja maailmanluokan palvelualustamme ja', 'joita sulautumisella ja konecranesin ja cargotecin', 'yhteen ihmiset ja yritykset ja', 'korjaukset ja analyysi- ja konsultointipalvelut', 'cargotecista ja niiden tytäryhtiöistä sekä konecranesin ja cargotecin arvopapereista ja sulautumisesta', 'zhd ja konecranes', 'ja konecranesin']","[['James Dowe', 'Managing_Director'], 'https://au.linkedin.com/in/james-dowe-06630354']","['Machinery Wholesale', 'https://app.avention.com/company/010228de-dbd9-3f4c-a3d8-121c298ba256#report/company_summary']","[' 9 September 1993', 'https://opencorporates.com/companies/nz/593978']","['57M', 'https://app.avention.com/company/010228de-dbd9-3f4c-a3d8-121c298ba256#report/company_summary']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/593978']","['204', 'https://app.avention.com/company/010228de-dbd9-3f4c-a3d8-121c298ba256#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/010228de-dbd9-3f4c-a3d8-121c298ba256#report/company_summary']",0.0,0.25,0.25,0.0,0.125
Autodesk | 3D Design_ Engineering & Entertainment Software,https://www.autodesk.com.au/,Autodesk builds software that helps people imagine  design  and make a better world.,autodesk,"['L 5 Building C 11 Talavera Rd North Ryde, New South Wales, 2113 Australia', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,"['1800-951-919', 'https://www.autodesk.com.au/']","['autodesk software software', 'autodesk revit lt software', 'free autodesk software', 'other autodesk software', 'nonvalid autodesk software', 'genuine autodesk software', 'autodesk desktop software', 'most autodesk software', 'design software', 'autodesk products']","[['Matthew David Chapman', 'Director'], 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']","['Computer, Office Equipment and Software Merchant Wholesalers', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,"['36M', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,None,"['136', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",0.0,0.25,0.0,0.0,0.0625
Job Management Software | Independent Contractor App from ...,https://www.tradifyhq.com/,Used by 14000+ Contractors Worldwide. Tradify's Job Management Software Will Kill Your Paper Trail. Quote  Schedule  Track and Invoice Jobs in One Place.,tradifyhq,"['3 Arawa Street Grafton Auckland 1023 New Zealand', 'https://www.tradifyhq.com/terms']","['support@tradifyhq.com', 'https://www.tradifyhq.com/terms']","['+64 9-801 6072', ['Tradify, phone', 'knowledge_panel']]","['new zealand trade businesses', 'new business', 'many trade businesses', 'australian trade businesses', 'most trade businesses', 'small trade businesses', 'business cash flow', 'overall tradify business growth', 'uk trade business', 'trade business growth']","[['Erich LITCH', ' director'], 'https://opencorporates.com/companies/nz/2400514']","['Finance and insurance, IT - Software', 'from_classification_model']","['12 February 2010', 'https://opencorporates.com/companies/nz/2400514']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/2400514']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/2400514']",1.0,0.0,0.0,0.0,0.25
iStart,https://istart.com.au/,About iStart · Subscribe · Advertise with iStart · Become a supporter · Contact iStart · Privacy policy · +64 9 623 1480 · 0800 928 268 (NZ) · 1800 462 388 (AU).,istart,"['PO Box 91 ,   North Ryde NSW 1670 Australia', 'https://istart.com.au/vendor-exhibit/microsoft-dynamics-crm/']","['infoapac@netsuite.com', 'https://istart.com.au/vendor-exhibit/netsuite-erp/']","['1800 462 388', ['iStart Australia, phone', 'knowledge_panel']]","['business solutions', 'business management solutions', 'business systems', 'erp solutions', 'business software', 'business processes', 'ageing business systems', 'many business processes', 'business processes automation', 'sap’s business']","[['Jayne Lewis', 'CEO'], 'https://istart.com.au/case-studies/two-birds-brewing-netsuite-real-time-reporting/']","['Utilities, Manufacturing', 'from_classification_model']","[' 2 July 2012', 'https://opencorporates.com/companies/au/159295628']","['$162,660 USD', 'https://www.dnb.com/business-directory/company-profiles.istart_online_pty_ltd.486f556f2ff66646945081dfeef907ce.html']",None,"['Australia', 'https://opencorporates.com/companies/au/159295628']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.istart_online_pty_ltd.486f556f2ff66646945081dfeef907ce.html']",error,error,error,error,error
Palace - Web-based Property Management Software,https://www.getpalace.com/,solutions@getpalace.com · NZ 0800 472 5223 · AU 0410 924 911. Visit us. Auckland; 331 Rosedale Road ; Building 3B; Albany. Wellington; 222-228 Main ...,getpalace,"['Unit 3b 331 Rosedale Road Albany Auckland, AUCKLAND, 0632 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.palace_limited.cc82ecf224ebfa641de38216707266f7.html']","['sara.pesic@valocityglobal.com', 'https://www.getpalace.com/nz/news/valocity-nz-property-technology-and-data-platform-announces-new-partnership-with-palace/']","['1800 446 180', 'https://www.getpalace.com/']","['palace team', 'palace software', 'largest property management software company palace', 'palace liquid', 'property data', 'palace liquid webinars issue', 'palace video', 'palace ceo', 'palace live', 'initial palace']","[['MAT ELLIN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.palace_limited.cc82ecf224ebfa641de38216707266f7.html']","['Real estate, IT - Software', 'from_classification_model']",None,"['$1.84 million USD', 'https://www.dnb.com/business-directory/company-profiles.palace_limited.cc82ecf224ebfa641de38216707266f7.html']",None,None,None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.palace_limited.cc82ecf224ebfa641de38216707266f7.html']",0.75,0.25,0.0,0.0,0.25
