title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Inside HR - Driving return on investment through people,https://www.insidehr.com.au/,Driving return on investment through people,insidehr,"['2020 The Victorian Government recently passed the Wage Theft Act', 'https://www.insidehr.com.au/']","['reach@bendelta.com', 'https://www.insidehr.com.au/getting-people-follow-leaders/']","['1(300)717-721', 'https://www.crunchbase.com/organization/hr-central']","['high performance organisations', 'business leaders', 'business performance', 'successful business organisations', 'people leaders', 'leader performance', 'talent management leaders', 'time poor hr leaders', 'many employees', 'team leaders']","[['Emal Hakikat ', 'Publisher_Inside HR'], 'from linkedin search google']","[['ConsultingHuman ResourcesInformation TechnologyLegalSoftware'], 'https://www.crunchbase.com/organization/hr-central']","['2014', 'https://www.crunchbase.com/organization/hr-central']",None,None,"[' Toorak, Victoria, Australia', 'https://www.crunchbase.com/organization/hr-central']",None,"['Private', 'https://www.crunchbase.com/organization/hr-central']",0.25,0.0,0.0,0.0,0.0625
AVT Oracle NetSuite VAR_ SP & SI Australia_ New Zealand ...,https://www.abvt.com.au/,Award Winning NetSuite Value Added Reseller (VAR)  Solution Partner  Innovator & Systems Integrator (SI)  ERP/CRM/BI/CPM WMS SCA PBCS  B2B/B2C Commerce,abvt,"['Level  9 , 99 Bathurst Street Sydney NSW 2000 Australia', 'https://www.abvt.com.au/articles']","['marketing@fusion5.com.au', 'https://www.crunchbase.com/organization/fusion5-australia']","['+61 (02) 9262 9940', 'https://www.abvt.com.au/articles']","['netsuite netsuite release', 'oracle netsuite netsuite', 'netsuite avt integrates netsuite', 'netsuite revenue management netsuite', 'netsuite admin training netsuite', 'improve netsuite adoption netsuite', 'avt netsuite suiteapps download netsuite buyers', 'avt netsuite', 'avt helping netsuite users', 'netsuite erp']","[['Gaurav Srivastava ', 'CEO_Absolute Vision ...'], 'from linkedin search google']","[['ConsultingInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/fusion5-australia']","['2002', 'https://www.crunchbase.com/organization/fusion5-australia']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/fusion5-australia']",None,"['Private', 'https://www.crunchbase.com/organization/fusion5-australia']",0.25,0.25,0.0,0.0,0.125
AroFlo: Job Management Software For Tradies | Built by Tradies,https://aroflo.com/,"Job management software designed for trades people. Field management systems for automated workflow and business processes. Keep track of time  expenses and resources._Job management software designed for trades people. Field management systems for automated workflow and business processes. Keep track of time  expenses and resources._NEW Introducing our fully integrated Gantt Chart >   
Job management software for
small trades & large enterprise businesses  1 minute video    request demo",aroflo,"['Suite 13, 12 Maroondah Highway Ringwood VIC 3134', 'https://aroflo.com/privacy-policy/']","['info@aroflo.com', 'https://aroflo.com/aroflo-fair-use-policy/']","['1300 794 818', 'https://www.crunchbase.com/organization/aroflo']","['aroflo aroflo', 'aroflo connect aroflo', 'aroflo gantt', 'aroflo users', 'aroflo field', 'aroflo staff', 'many aroflo users', 'aroflo software', 'aroflo facilities management software', 'aroflo updates']","[['Christie Howard ', 'Training & Tech Support_AroFlo ...'], 'from linkedin search google']","[['SaaSSoftware'], 'https://www.crunchbase.com/organization/aroflo']","['23 January 2020', 'https://opencorporates.com/companies/au/638665362']",None,None,"[' Ringwood, Victoria, Australia', 'https://www.crunchbase.com/organization/aroflo']",None,"['Private', 'https://www.crunchbase.com/organization/aroflo']",0.25,0.75,0.0,0.0,0.25
AM-Win,http://www.am-win.com.au/,Tailor made software for a wide range of different workshop based indusries including Automotive  auto electricians  truck  bus and forklift  machinery marine and power equipment  4wd  motorcycle  spare parts  aircraft maintenance  solar and hot water  LPG autogas  and rebulders and remanufacturers software.,am-win,"[""Suite  4 -7, 204 Queen Street, St Mary's New South Wales 2760"", 'http://www.am-win.com.au/contact_amwinse']","['sales@intercompserv.com', 'https://www.crunchbase.com/organization/am-win']","['+617 3107 1923', 'https://www.crunchbase.com/organization/am-win']","['added customer order number', 'added job items', 'customer orders payment window', 'added new job card format', 'order order', 'added option', 'purchase order screen', 'supplier orders nad customer', 'customer orders pricing', 'customer report']","[['KEVIN STURGISS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.am-win_software_pty_limited.95416b69831f3c79.html']","[['EnterpriseSoftware'], 'https://www.crunchbase.com/organization/am-win']","['2002', 'https://www.crunchbase.com/organization/am-win']","['$1.27 million USD', 'https://www.dnb.com/business-directory/company-profiles.am-win_software_pty_limited.95416b69831f3c79.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/am-win']",1.0,0.25,0.0,0.0,0.3125
Job Management Software | Job Tracking App for Tradesmen ...,https://www.tradifyhq.com/,Used by 15 000+ Tradies Worldwide. Tradify's Job Management Software Will Kill Your Paper Trail. Quote  Schedule  Track and Invoice Jobs in One Place. Try it For FREE._Used by 15 000+ Tradies Worldwide. Tradify's Job Management Software Will Kill Your Paper Trail. Quote  Schedule  Track and Invoice Jobs in One Place. Try it For FREE.__Used by 15 000+ Tradies Worldwide. Tradify's Job Management Software Will Kill Your Paper Trail. Quote  Schedule  Track and Invoice Jobs in One Place. Try it For FREE.,tradifyhq,"['3 Arawa Street Grafton Auckland 1023 New Zealand', 'https://www.tradifyhq.com/terms']","['hello@tradifyhq.com', 'https://www.crunchbase.com/organization/tradify']","['0800 611 116', 'https://www.tradifyhq.com/safeandsound/what-does-alert-level-2-3-mean-for-new-zealand-tradies']","['overall tradify business growth', 'tradify job management software', 'using tradify', 'other trade businesses', 'new business', 'uk trade businesses', 'most trade businesses', 'many trade businesses', 'australian trade businesses', 'personal information tradify']","['Curtis Bailey', 'founder(s)', 'https://www.crunchbase.com/organization/tradify']","[['AccountingB2BConstructionHuman ResourcesInformation TechnologyProject ManagementSoftware'], 'https://www.crunchbase.com/organization/tradify']","['Sep 2013', 'https://www.crunchbase.com/organization/tradify']",None,None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/tradify']",None,"['Private', 'https://www.crunchbase.com/organization/tradify']",1.0,0.25,0.0,0.0,0.3125
AWA Technology Services,http://www.awa.com.au/,AWA is a totally independent technology services only company and leading provider of wide field technology services   throughout Australia and New Zealand.,awa,"['03 9922 0433 99/45 Gilby Road Mount Waverley VIC 3149', 'http://www.awa.com.au/contact-us/']","['info@wsaa.asn.au', 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['+61 3 9922 0433', 'http://www.awa.com.au/contact-us/']","['awa service delivery', 'awa customers', 'awa technology services', 'awa technology services solutions', 'awa ict', 'awa', 'customers services', 'awa support', 'customer service experience', 'awa management team']","[['Dylan Te Awa ', 'IMT Payment Investigator ..._LinkedIn'], 'from linkedin search google']","[['AssociationFitnessFood and BeverageHealth Care'], 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['1998', 'https://www.crunchbase.com/organization/water-services-association-of-australia']",None,None,"[' Docklands, Victoria, Australia', 'https://www.crunchbase.com/organization/water-services-association-of-australia']",None,"['Private', 'https://www.crunchbase.com/organization/water-services-association-of-australia']",0.25,0.25,0.0,0.0,0.125
MioWORK™ - Working well is all about efficiency.,https://enterprise.mio.com/,MioWORK™ devices are the perfect solution to replace traditional ways of working – pen and paper and non-rugged devices – allowing business and teams to be more productive and precise  while also benefiting from less disruption to processes due to the low failure rate.,enterprise.mio,"['CLARE RD CLAREDALE, QUEENSLAND, 4807 Australia', 'https://www.dnb.com/business-directory/company-profiles.e_mio__p_mio.643d642e031273c63239060b1c9c387b.html']","['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['+61411989154', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Simon Holland', 'founder(s)', 'https://www.crunchbase.com/organization/hotdoc']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']","['$145,811 USD', 'https://www.dnb.com/business-directory/company-profiles.e_mio__p_mio.643d642e031273c63239060b1c9c387b.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.0,0.0,0.0,0.0,0.0
DEMATIC Real Time Logistics: Supply Chain Technology ...,https://www.realtimelogistics.com.au/,Dematic Real Time Logistics integrate supply chain IT systems  including wireless LANs  Voice-directed picking & rugged mobile computers. Learn more here.,realtimelogistics,"['U 4 8 GARDEN ROAD CLAYTON, VICTORIA, 3168 Australia', 'https://www.dnb.com/business-directory/company-profiles.moutis_family_trust.a986b069a881e2e7f5142937875fdf4d.html']","['dpo@dematic.com', 'https://www.realtimelogistics.com.au/privacy/']","['+61 2 9486 5538', 'https://www.realtimelogistics.com.au/dematic-joins-gs1-australia-as-an-associate-alliance-partner/']","['warehouse voice picking systems', 'dematic voice picking solution', 'growing supply chain solutions business', 'new voice technologies', 'technology solutions', 'innovative voice technology solutions', 'mobile device management solutions', 'supply chain solutions', 'other technology solutions', 'system solutions']","[['Brian Lang ', 'General Manager_ Real Time Logistics ..._LinkedIn'], 'from linkedin search google']","[['ConsultingLogisticsSupply Chain Management'], 'https://www.crunchbase.com/organization/fourpl-pty-ltd']","['2011', 'https://www.crunchbase.com/organization/fourpl-pty-ltd']","['$145,811 USD', 'https://www.dnb.com/business-directory/company-profiles.moutis_family_trust.a986b069a881e2e7f5142937875fdf4d.html']",None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/fourpl-pty-ltd']",None,"['Private', 'https://www.crunchbase.com/organization/fourpl-pty-ltd']",0.75,0.25,0.0,0.0,0.25
iDt Group: Home - iDt Workforce Management Solutions ...,https://www.idtgroup.com/,,idtgroup,"['PO Box 1037, Ashmore City, QLD 4214', 'https://www.idtgroup.com/contact-idt/']","['support@idtgroup.com', 'https://www.idtgroup.com/privacy-policy/']","['1300 139 460', 'https://www.crunchbase.com/organization/idt-group-ltd']","['accurate employee time', 'employee attendance', 'accurate employee attendance figures', 'staff time', 'employee hours', 'biotime software', 'accurate time', 'monitor critical employee payroll', 'staff attendance', 'biotime cloud software']","[['HAYDEN GEOFF BURNETT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.idt_limited.95116dc09ad98325c975a11043bd24a3.html']","[['Information TechnologySoftware'], 'https://www.crunchbase.com/organization/idt-group-ltd']",None,"['$4.16 million USD', 'https://www.dnb.com/business-directory/company-profiles.idt_limited.95116dc09ad98325c975a11043bd24a3.html']",None,"[' Avondale, Auckland, New Zealand', 'https://www.crunchbase.com/organization/idt-group-ltd']",None,"['Private', 'https://www.crunchbase.com/organization/idt-group-ltd']",0.25,0.375,0.0,0.0,0.15625
Industrial Machinery_ Equipment & Supplies - IndustrySearch ...,https://www.industrysearch.com.au/,,industrysearch,None,None,"['+61 (0)2 8676 6500', 'https://www.industrysearch.com.au/cac-gas-112-litre-cylinder-reduces-environmental-footprint/p/110725']","['| mt series', 'rad | pneumatic torque | wheel nut bolting', '| electric', '|', '| electric stacker', 'hire |', '| design', 'printer |', '| manual stacker', '| weighing']","[['Wesley Kington ', 'Content Writer_Wesley Kington'], 'from linkedin search google']","[['IndustrialIndustrial ManufacturingManufacturingMarketplace'], 'https://www.crunchbase.com/organization/industrysearch-com-au']","['Jun 7, 1998', 'https://www.crunchbase.com/organization/industrysearch-com-au']",None,None,"[' Surry Hills, New South Wales, Australia', 'https://www.crunchbase.com/organization/industrysearch-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/industrysearch-com-au']",0.0,0.25,0.0,0.0,0.0625
The Fertility Society of Australia & New Zealand,https://www.fertilitysociety.com.au/,Offering members training  resources & news about assisted reproductive technology. The Fertility Society also informs the general public about fertility topics,fertilitysociety,"['240 Plenty Road\u2028Bundoora VIC 3083', 'https://www.fertilitysociety.com.au/code-of-practice/']","['hello@veromo.com.au', 'https://www.crunchbase.com/organization/veromo']","['+61 3 9645 6322', 'https://www.fertilitysociety.com.au']","['fertility coastal ivf ivf australia', 'ivf australia', 'westmead fertility centre genea qfg cairns ivf australia', 'fertility preservation australia', 'brisbane adora fertility alpha ivf', 'iui hanh phuc fertility centre australia', 'ivf centre', 'egg donor ivf', 'monash ivf penrith siam fertility clinic', 'future fertility dr kim matthews']","['Andy Giles', 'founder(s)', 'https://www.crunchbase.com/organization/veromo']","[['Business DevelopmentInternetSoftware'], 'https://www.crunchbase.com/organization/veromo']","['Mar 1, 2015', 'https://www.crunchbase.com/organization/veromo']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/veromo']",None,"['Private', 'https://www.crunchbase.com/organization/veromo']",0.25,0.25,0.0,0.0,0.125
Fleet Financials: Commercial Fleet Finance Management News,https://www.fleetfinancials.com/,Comprehensive fleet news for corporate  executive  financial  and fleet management of commercial and major fleet companies.,fleetfinancials,None,"['contact@fleetsu.com', 'https://www.crunchbase.com/organization/fleetsu']","['+61 1300 887 209', 'https://www.crunchbase.com/organization/fleetsu']","['company fleet vehicles', 'company fleets', 'executive vehicle fleets', 'many fleet vehicles', 'former fleet vehicles', 'fleet manager', 'fleet management company executives', 'fleet drivers', 'fleet vehicles', 'fleet management company experts']","['Izabela Felinska', 'founder(s)', 'https://www.crunchbase.com/organization/fleetsu']","[['Asset ManagementBig DataBusiness Information SystemsFleet ManagementInternet of ThingsOnline PortalsSaaS'], 'https://www.crunchbase.com/organization/fleetsu']","['Nov 1, 2014', 'https://www.crunchbase.com/organization/fleetsu']",None,None,"[' Perth, Western Australia, Australia', 'https://www.crunchbase.com/organization/fleetsu']",None,"['Private', 'https://www.crunchbase.com/organization/fleetsu']",0.0,0.0,0.0,0.0,0.0
SmartCompany: Breaking news_ advice and opinion for ...,https://www.smartcompany.com.au/,SmartCompany is the voice of Australian entrepreneurship  publishing breaking news  must-read analysis and hearty advice.,smartcompany,"['Level  6 , 22 William St Melbourne, 3000 Australia', 'https://www.smartcompany.com.au/']","['news@smartcompany.com.au', 'https://www.crunchbase.com/organization/smartcompany']","['+61 (03) 8623 9900', 'https://www.smartcompany.com.au/']","['small businesses', 'australian small businesses', 'available small business grants', 'australian businesses', 'business', 'small business owners', 'retail businesses', 'small business groups', 'eligible businesses', 'aussie small businesses']","[['Jason Andary ', 'Director_Homeone Australia & New Zealand ...'], 'from linkedin search google']","[['News'], 'https://www.crunchbase.com/organization/smartcompany']","['Feb 1, 2007', 'https://www.crunchbase.com/organization/smartcompany']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/smartcompany']",None,"['Private', 'https://www.crunchbase.com/organization/smartcompany']",0.25,0.25,0.0,0.0,0.125
