title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Yahoo Finance – stock market live_ quotes_ business & finance ...,https://au.finance.yahoo.com/,Australian finance news  stock quotes  currency information and blogs,au.finance.yahoo,"['Level 8 /react-text react-text: 13 Perth, WA 6000', 'https://au.finance.yahoo.com/quote/ARV.AX/profile?p=ARV.AX']","['support@theoneshotketo.com', 'https://au.finance.yahoo.com/news/tianqi-lithium-says-no-cash-114038420.html']","['+61 8 9486 4036', 'https://au.finance.yahoo.com/quote/ARV.AX/profile?p=ARV.AX']","['keto one shot keto', 'shot keto', 'shot keto review', 'keto?one shot keto', 'keto works?one shot', 'keto product purchases', 'company insiders', 'keto product', 'other weight loss products', 'cash burning companies']","[['PETER RALPH MARRIOTT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.asx_limited.5dabc7431846f94170abccd0dc59ff78.html']","[['MessagingNewsSearch Engine'], 'https://www.crunchbase.com/organization/yahoo-4']","['1994', 'https://www.crunchbase.com/organization/yahoo-4']","['$657.27 million USD', 'https://www.dnb.com/business-directory/company-profiles.asx_limited.5dabc7431846f94170abccd0dc59ff78.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/yahoo-4']",0.25,0.25,0.0,0.0,0.125
Zwick Roell,https://www.zwickroell.com/en,ZwickRoell is the world's leading supplier of materials testing machines. Our materials testing machines are used worldwide in R&D  quality assurance in more than 20 industries.,zwickroell,None,"['datenschutz@zwickroell.com', 'https://www.zwickroell.com/en/data-privacy']",None,"['zwickroell testing solution fatigue tests', 'zwickroell testing machines', 'zwickroell testing systems', 'test zwickroell', 'zwickroell robotic testing systems', 'zwickroell testing software', 'static materials testing machines', 'zwickroell test fixtures', 'allroundline materials testing machines', 'testing system']","[['Alan Thomas ', 'Director & Country Manager_Routyn Australia ...'], 'from linkedin search google']","['Manufacturing, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
TrialAssure: Home,https://www.trialassure.com/,,trialassure,None,"['curtis@digitalliance.com', 'https://www.trialassure.com/category/blog/page/2/']",None,"['clinical trial transparency', 'clinical trial transparency tools', 'clinical trial results', 'increased clinical trial transparency', 'advancing clinical trial transparency', 'clinical trial transparency solutions', 'clinical trial information', 'clinical trial reporting', 'clinical trial results summaries', 'unreported clinical trial data']",None,"['Agriculture, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Bushfire & Natural Hazards CRC,https://www.bnhcrc.com.au/,23 Jul. Minister for Industry Science and Resources. $88.1 million for new world class disaster research centre. Tweets. Tweets by bnhcrc. Landgate FireWatch.,bnhcrc,"['4 Murray Rose Avenue Sydney Olympic Park  NSW 2127 Australia', 'https://www.bnhcrc.com.au/events/2019-raf-sydney2']","['david.boxshall@bnhcrc.com.au', 'https://www.bnhcrc.com.au/about/board-staff']","['+61 3 9418 5208', 'https://www.bnhcrc.com.au/about/board-staff']","['fire risk', 'natural hazard risk management', 'natural hazards emergency management', 'fire management', 'community fire managers', 'natural hazard risk reduction crc reports', 'disaster risk reduction research programs', 'fire management agencies', 'fire australia', 'community bushfire risk reduction']","[['Blythe McLennan ', 'Research Fellow_ Centre for ..._LinkedIn'], 'from linkedin search google']","['Mining, oil and gas, Real estate', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Flinders Clinical Trial Services,https://flinderscts.com/,,flinderscts,"['15 Lum Street Export Park, Adelaide Airport South Australia 5950', 'https://flinderscts.com/contact/']",None,"['+61 8 8150 0000', 'https://flinderscts.com/contact/']","['flinders clinical trial services', 'clinical trial services', 'heman flinders clinical trial services', 'clinical trial drug storage', 'clinical trial', 'leading clinical trial service providers', 'clinical trials', 'clinical trial materials', 'clinical trial drugs', 'major clinical trial companies']","[['Sandra Dolan ', 'Manager_Flinders Clinical Trial ...'], 'from linkedin search google']","['IT - Software, Education', 'from_classification_model']","['29 January 1987', 'https://opencorporates.com/companies/au/008126752']","['$6.69 million USD', 'https://www.dnb.com/business-directory/company-profiles.cutters_landing-flinders_cts_31318.51dba1bc6ae1d62f0eccf60c65095e09.html']",None,"['Australia', 'https://opencorporates.com/companies/au/008126752']",None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.cutters_landing-flinders_cts_31318.51dba1bc6ae1d62f0eccf60c65095e09.html']",0.625,0.25,0.0,0.0,0.21875
Welcome to Metagenics | Metagenics -,https://www.metagenics.com.au/,,metagenics,"['121-129 Crown St, Darlinghurst NSW 2010', ['The Compounding Pharmacy Australia, address', 'knowledge_panel']]",None,"['1800 777 648', 'https://www.metagenics.com.au/help']","['g oral powder', 'oral liquid', 'ml oral liquid', 'tablet', 'oral liquid r omega care', 'tablets videos metapure epa', 'tablets c calmx tropical flavour', 'ultra probioplex 150 g oral powder', 'g', 'bioavailable zinc tablets']","[['Paula Hann', 'Managing_Director'], 'https://au.linkedin.com/in/paula-hann-39b70a28']","['Healthcare, Manufacturing', 'from_classification_model']","['22 January 2008', 'https://opencorporates.com/companies/nz/2076695']","['$88.36 million USD', 'https://www.dnb.com/business-directory/company-profiles.metagenics_australia_pty_ltd.5d816e4adc48224176a370a2680591c3.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/2076695']",None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.metagenics_australia_pty_ltd.5d816e4adc48224176a370a2680591c3.html']",0.0,0.25,0.25,0.0,0.125
NZ Herald - Breaking news_ latest news_ business_ sport and ...,https://www.nzherald.co.nz/,Latest breaking news articles  photos  video  blogs  reviews  analysis  opinion and reader comment from New Zealand and around the World - NZ Herald.,nzherald,"['80 ,000 EVs on New Zealand road by 2023 NZ', 'https://www.nzherald.co.nz/']","['dylan.cleaver@nzherald.co.nz', 'https://www.nzherald.co.nz/sport/news/article.cfm?c_id=4&objectid=12056958']",None,"['new zealand people', 'former new zealand player', 'new zealand rugby', 'new zealand', 'most new zealand people', 'new zealand sport', 'new zealand rugby league', 'new zealand rugby union', 'new zealand herald', 'new zealand travel']","[['Dinesh Singh AMARNATH', ' director'], 'https://opencorporates.com/companies/nz/1870385']","['Manufacturing, Arts, entertainment and recreation', 'from_classification_model']","[' 4 October 2006', 'https://opencorporates.com/companies/nz/1870385']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/1870385']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/1870385']",0.25,0.0,0.0,0.0,0.0625
ABN Newswire - Business News and Corporate Press Releases,https://www.abnnewswire.net/,,abnnewswire.net,"['Level  3 , 1 Bligh Street Sydney NSW 2000 Australia', 'https://www.abnnewswire.net/companies/en/29844/NSX-Ltd-29844.html']","['index@otcmarkets.com', 'https://www.abnnewswire.net/press/en/79923/']","['+61-8-9388-1980', 'https://www.abnnewswire.net/press/ru/32717/%D0%90%D1%81%D0%BF%D0%B0%D0%B9%D1%80-%D0%9C%D0%B0%D0%B9%D0%BD%D0%B8%D0%BD%D0%B3-%D0%9B%D0%B8%D0%BC%D0%B8%D1%82%D0%B5%D0%B4-%D0%9E%D0%B2%D0%BE%D0%BE%D1%82%D1%8B%D0%BD-%D0%BA%D0%BE%D0%BA%D1%81%D0%B6%D0%B8%D1%85-%D0%BD%D2%AF%D2%AF%D1%80%D1%81%D0%BD%D0%B8%D0%B9-%D0%BE%D1%80%D0%B4%D1%8B%D0%B3-%D0%B0%D1%88%D0%B8%D0%B3%D0%BB%D0%B0%D1%85-%D1%82%D1%83%D1%81%D0%B3%D0%B0%D0%B9-%D0%B7%D3%A9%D0%B2%D1%88%D3%A9%D3%A9%D1%80%D3%A9%D0%BB%D1%82%D1%8D%D0%B9-%D0%B1%D0%BE%D0%BB%D0%BB%D0%BE%D0%BE-32717.html']","['mindax limited asx', 'newenergy limited santos limited ดูในภาษาอื่น', 'บริษัท avanco resources limited', 'บริษัท aquila resources limited', 'บริษัท canyon resources limited', 'บริษัท prosperity resources limited', 'บริษัท interra resources limited', 'บริษัท bannerman resources limited', 'บริษัท jameson resources limited', 'บริษัท mindoro resources limited']",None,"[['MarketingOil and Gas'], 'https://www.crunchbase.com/organization/central-petroleum']","['1998', 'https://www.crunchbase.com/organization/central-petroleum']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/central-petroleum']",0.25,0.25,0.0,0.0,0.125
Emerson Global | Emerson,https://www.emerson.com/,Helping address the world's most critical needs through our core business platforms - Automation Solutions and Commercial & Residential Solutions. Please ...,emerson,"['Level 8, 15 Talavera Road North Ryde, New South Wales, 2113 Australia', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"['+61-299191100', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"[['Boris Gabin', 'Director'], 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['Electromedical and Control Instruments Manufacturing', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['26 March 1970', 'https://opencorporates.com/companies/au/008478699']","['176M', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"['Australia', 'https://opencorporates.com/companies/au/008478699']","['489', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",0.0,0.0,0.0,0.0,0.0
Novotech CRO: Contract Research Organization (CRO),https://novotech-cro.com/,Novotech CRO is a premier CRO Company providing clinical research solutions world-wide. Talk to our experts about your clinical research strategy today!,novotech-cro,"['Level 6, 3 Ferncroft Street, Grafton, Auckland1010NZ', 'https://opencorporates.com/companies/nz/1206392']","['communications@novotech-cro.com', 'https://novotech-cro.com/news/asia-pacific-has-record-year-clinical-trials-according-novotech']","['+64 9307 4360', 'https://novotech-cro.com/']","['clinical trial services', 'full clinical trial management cro services', 'cro clinical research companies', 'clinical trial sites', 'clinical trial organization companies', 'large clinical trials', 'clinical trial management', 'oncology clinical trials', 'quality clinical trial services', 'clinical trial activity']","[['Alek SAFARIAN', ' director'], 'https://opencorporates.com/companies/nz/1206392']","[['BiotechnologyHealth Care'], 'https://www.crunchbase.com/organization/novotech']","['1996', 'https://www.crunchbase.com/organization/novotech']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/1206392']",None,"['Private', 'https://www.crunchbase.com/organization/novotech']",0.375,0.25,0.0,0.0,0.15625
Top Universities | Worldwide university rankings_ guides ...,https://www.topuniversities.com/,Find your perfect university  course or study destination using our university rankings  country and course guides  events and international student forums._Published annually since 2004  QS World University Rankings® is the most trusted university ranking in the world and now includes university fees information.,topuniversities,"['55 Commercial Rd Melbourne Victoria 3004 Australia', 'https://www.topuniversities.com/universities/monash-university/postgrad']","['media@anu.edu.au', 'https://www.crunchbase.com/organization/australian-national-university']","['+61 2 6125 0330', 'https://www.crunchbase.com/organization/australian-national-university']","['jönköping university kagawa university walden university university', 'university university', 'university greenwich university pakistan university', 'university strathmore university ganesha university', 'petrozavodsk state university vilnius university university', 'college nanchang university curtin university university', 'óbuda university walailak university national university', 'malmo university creighton university kansai gaidai university central university', 'engineering monash university drexel university university', 'verona university prince mohammad university university']","[['Piers Morgan ', 'Executive Director_The Weringa ...'], 'from linkedin search google']","[['Education'], 'https://www.crunchbase.com/organization/australian-national-university']","['2014', 'https://www.crunchbase.com/organization/australian-national-university']",None,None,None,None,None,0.25,0.0,0.0,0.0,0.0625
Australian Institute of Credit Management,https://aicm.com.au/,"Australia's only membership body
for Credit & Finance Professionals ",aicm,"['303/1 CHANDOS STREET ST LEONARDS, NEW SOUTH WALES, 2065 Australia', 'https://www.dnb.com/business-directory/company-profiles.australian_institute_of_credit_management.2a1832f02aba516b6dab199f0a1a235b.html']","['admissions@ampa.edu.au', 'https://www.crunchbase.com/organization/australian-international-conservatorium-of-music']","['1300 560 996', 'https://aicm.com.au/']","['credit trade credit providers', 'small business payment times', 'credit aicm', 'business credit worthiness', 'providing credit', 'small business payments', 'credit information', 'credit reporting information', 'credit process', 'payment time information']","[['Lou Caldararo LICM', 'Managing_Director'], 'https://aicm.com.au/about-aicm/directors/']","[['AssociationEducationMusicNon Profit'], 'https://www.crunchbase.com/organization/australian-international-conservatorium-of-music']","['26 July 1995', 'https://opencorporates.com/companies/au/070420941']","['$1.19 million USD', 'https://www.dnb.com/business-directory/company-profiles.australian_institute_of_credit_management.2a1832f02aba516b6dab199f0a1a235b.html']",None,"['Australia', 'https://opencorporates.com/companies/au/070420941']",None,"['Private', 'https://www.crunchbase.com/organization/australian-international-conservatorium-of-music']",0.75,0.25,0.375,0.0,0.34375
TSANZ - Transplantation Society of Australia & New Zealand,https://tsanz.com.au/,Home Page,tsanz,"['Se 405 5 Hunter St Sydney, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_thoracic_society_of_australia_and_new_zealand_limited.64d3fe3340e1ca78c92324dacdd10d30.html']",None,"['+61 (0) 451 380 757', 'https://tsanz.com.au/contactus.htm']","['transplantation tsanz', 'tsanz meetings', 'tsanz guidelines', 'transplant australia', 'kidney health australia', 'tsanz', 'tsanz council', 'tsanz asm', 'tsanz spec', 'solid organ transplantation']","[['Tanya Buchanan', 'CEO'], 'https://www.thoracic.org.au/about-us/central-office/meet-the-team-beta']","['Healthcare, Arts, entertainment and recreation', 'from_classification_model']",None,"['$2.52 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_thoracic_society_of_australia_and_new_zealand_limited.64d3fe3340e1ca78c92324dacdd10d30.html']",None,None,None,"['Public\xa0Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.the_thoracic_society_of_australia_and_new_zealand_limited.64d3fe3340e1ca78c92324dacdd10d30.html']",0.375,0.25,0.0,0.0,0.15625
Home - Springer,https://link.springer.com/,Providing researchers with access to millions of scientific documents from journals  books  series  protocols  reference works and proceedings.,link.springer,None,"['information@axelspringer.de', 'https://www.crunchbase.com/organization/axel-springer']","['+6185429 2012', 'https://link.springer.com/article/10.1007/s40544-019-0352-9']",None,"[['Dan Springer', 'CEO'], 'https://au.linkedin.com/in/dan-springer-08656119']","[['AdvertisingBrand MarketingDigital MediaMarketingNewsPublishingWeb Apps'], 'https://www.crunchbase.com/organization/axel-springer']","['1946', 'https://www.crunchbase.com/organization/axel-springer']",None,None,None,None,"['Delisted', 'https://www.crunchbase.com/organization/axel-springer']",0.5,0.25,0.375,0.0,0.28125
InsideSAP: Home,https://insidesap.com.au/,Inside SAP is the only SAP dedicated publication in Australia and New Zealand.,insidesap,None,"['editton@idc.com', 'https://insidesap.com.au/why-is-digital-transformation-important-for-mining/']","['+612 8007 3113', 'https://insidesap.com.au/about/']","['sap implementation sap affirm innovation strategy', 'sap customers', 'sap system', 'sap business analytics', 'sap business tools', 'sap australia', 'sap partner solutions', 'sap business', 'sap partners', 'sap projects']","[['Justin Knights ', 'Owner_Pinpoint Local Naremburn'], 'from linkedin search google']","['IT - Software, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Logemas: Motion Capture Australia & New Zealand,https://logemas.com/,Motion capture equipment & systems for clinical  sport  animal & human movement research; animation & games; UAV & robotic studies.,logemas,"['13 Hudson Rd, Albion QLD 4010', ['Logemas Pty Ltd, address', 'knowledge_panel']]","['support@cogniom.com', 'https://www.crunchbase.com/organization/cogniom']",None,"['vicon nexus vicon tracker', 'markers vicon nexus', 'vicon nexus documentation', 'vicon lock sync box vicon camera firmware upgrades', 'vicon', 'vicon vue cameras', 'vicon capture', 'vicon imu', 'vicon lock', 'vicon nexus motion capture suit']","[['Alex Muir', 'Managing_Director'], 'https://www.linkedin.com/in/alexanderjohnmuir']","[['EducationInformation TechnologySaaSSoftware'], 'https://www.crunchbase.com/organization/cogniom']","['Mar 29, 2018', 'https://www.crunchbase.com/organization/cogniom']",None,None,"['Australia', 'https://opencorporates.com/companies/au/166371259']",None,"['Private', 'https://www.crunchbase.com/organization/cogniom']",0.0,0.0,0.0,0.0,0.0
