title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
AIE Engineering & Construction Management,https://aienz.nz/,AIE is a specialist engineering & construction consultancy servicing the needs of clients throughout Australia and New Zealand.,aienz.nz,"['Level  4 , 74 Grey st Gisborne 4010', 'https://aienz.nz/contact-us/']","['sinreservations@airnz.co.nz', 'https://www.crunchbase.com/organization/air-new-zealand']","['+61 401 663 687', 'https://aienz.nz/about-us/']","['high risk assets', 'aie', 'reinforced concrete assets', 'email aie', 'inspections utilising aie', 'concrete technology services', 'concrete structures', 'service life estimation', 'design services', 'asset inspection']","[['Jonathan Parker MASON', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.air_new_zealand_limited.d25001118bc0dc80c664ae5aa1a6f8b4.html']","[['Air TransportationLeisureTourismTravel'], 'https://www.crunchbase.com/organization/air-new-zealand']","['Apr 1, 1940', 'https://www.crunchbase.com/organization/air-new-zealand']","['$3.16 billion USD', 'https://www.dnb.com/business-directory/company-profiles.air_new_zealand_limited.d25001118bc0dc80c664ae5aa1a6f8b4.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/7812576']",None,"['Private', 'https://www.crunchbase.com/organization/air-new-zealand']",0.25,0.25,0.0,0.0,0.125
Wiley Online Library | Scientific research articles_ journals ...,https://onlinelibrary.wiley.com/,One of the largest and most authoritative collections of online journals  books  and research resources  covering life  health  social  and physical sciences.,onlinelibrary.wiley,None,"['example@email.com', 'https://febs.onlinelibrary.wiley.com/doi/abs/10.1002/1878-0261.12807']","['+614-2019-0020', 'https://onlinelibrary.wiley.com/doi/abs/10.1002/jae.616']","['bargaining power', 'more bargaining power', 'full bargaining power', 'increasing female bargaining power', 'female bargaining power', 'low bargaining power', 'relative bargaining power', 'complete bargaining power', 'more children', 'higher power']","[[""Janine O'Flynn "", 'Professor of Public Management ..._LinkedIn'], 'from linkedin search google']","['Agriculture, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Fire Protection Technologies | Fire Suppression Systems ...,https://www.fire-protection.com.au/,We focus on the protection of unique and special hazard applications and fire risks with product ranges in: Gaseous Suppression; Water Suppression; Foam Suppression; Explosion Protection; Fire Detection and other applications ,fire-protection,None,"['info@austfire.com', 'https://www.crunchbase.com/organization/australian-fire-protection']",None,None,"[['Robert Broadhead', 'CEO'], 'http://www.fpaa.com.au/about/association-structure/board-of-directors.aspx']","[['E-CommerceSecurity'], 'https://www.crunchbase.com/organization/australian-fire-protection']","['24 February 2020', 'https://opencorporates.com/companies/au/639318728']","['$5M', 'None']","['$0', 'None']","['Australia', 'https://opencorporates.com/companies/au/639318728']","['101', 'None']","['Private', 'https://www.crunchbase.com/organization/australian-fire-protection']",0.0,0.0,0.0,0.0,0.0
EMC Technologies: Product Certification_ Compliance ...,https://www.emctech.com.au/,EMC  Radio  Safety  SAR  EMR  IP  Environmental Accredited Product Compliance Testing & Approvals. EMC Technologies has 4 Test Labs in AU & NZ.,emctech,"['Unit  18 , 88 Merrindale Drive  Croydon South Victoria 3136', 'https://www.emctech.com.au/contact-enquiries/']","['auklab@ihug.co.n', 'https://www.emctech.com.au/careers/']","['+613 9365 1000', 'https://www.emctech.com.au/']","['emc technologies emc technologies', 'electrical safety testing product compliance testing', 'radio testing emc technologies', 'emc testing services', 'emc testing requirements', 'safety manager emc emc technologies', 'emc technologies test reports', 'product compliance testing services', 'product compliance testing positions', 'product testing']","[['Chris Zombolas', 'CEO'], 'https://www.emctech.jp/en/our-team-2/']","['Nonclassifiable Establishments', 'https://app.avention.com/company/62d00deb-5f07-3429-943f-498c65ca5c10#report/company_summary']",None,None,None,None,None,"['Private Independent', 'https://app.avention.com/company/62d00deb-5f07-3429-943f-498c65ca5c10#report/company_summary']",0.25,0.25,0.75,0.0,0.3125
Australian Clinical Labs: Clinical Labs Pathology,https://www.clinicallabs.com.au/,Australian Clinical Labs is a leading provider of pathology services in Australia. Click here to order a test or testing kit or contact us today.,clinicallabs,"['127 Tanti Avenue Mornington VIC 3931', 'https://www.clinicallabs.com.au/about-us/doctor-media-releases/novel-coronavirus-vic/']","['feedback@clinicallabs.com.au', 'https://www.crunchbase.com/organization/australian-clinical-labs']","['+612 4942 4868', 'https://www.clinicallabs.com.au/about-us/doctor-media-releases/novel-coronavirus-nsw/']","['clinical labs tests', 'clinical labs collection centre barwon health australian clinical labs', 'clinical updates australian clinical labs', 'clinical labs services', 'clinical labs collection centre', 'closed clinical labs', 'clinical labs accredited collection centre', 'clinical labs collector', 'austrailan clinical labs', 'god pathology clinical labs']","[['Melinda McGrath', 'CEO'], 'https://www.clinicallabs.com.au/about-us/doctor-media-releases/may-2018-updates-from-the-lab-ntsa/']","[['Health CareMedical'], 'https://www.crunchbase.com/organization/australian-clinical-labs']","['Jul 1, 2015', 'https://www.crunchbase.com/organization/australian-clinical-labs']","['$10.1M', 'None']","['$6.9M', 'None']",None,"['80', 'None']","['Private', 'https://www.crunchbase.com/organization/australian-clinical-labs']",0.25,0.25,0.375,0.0,0.21875WAMF Magnets: Magnets | Buy Rare Earth Magnets,https://magnet.com.au/,AMF Magnets supplies strong Rare Earth  Neodymium  Ferrite  Strips  Labels & Tapes. Click to buy online from Australia's leading supplier of Magnets & More!,magnet,"['Unit  13 , 5 Parsons Street, Rozelle NSW 2039 Australia', 'https://magnet.com.au/pages/terms-and-conditions']","['sales@magnet.com.au', 'https://magnet.com.au/']",None,"['amf magnets', 'magnet sheet', 'amf ferrite magnets', 'ferrite magnets', 'ferrite holding magnets', 'other amf magnets', 'amf ferrite block magnets', 'other magnets', 'smaller ferrite magnets', 'pot magnets']","[['Hedley Slomoi', 'Managing_Director'], 'https://au.linkedin.com/in/hedley-slomoi-96111034']","[['Health CareManufacturing'], 'https://www.crunchbase.com/organization/q-magnets']","['2007', 'https://www.crunchbase.com/organization/q-magnets']",None,None,"['Australia', 'https://opencorporates.com/companies/au/631258645']",None,"['Private', 'https://www.crunchbase.com/organization/q-magnets']",0.25,0.0,0.0,0.0,0.0625
SAA Approvals Australia | SAA Approvals,https://www.saaapprovals.com.au/,SAA Approvals provide accreditation that proves the safety of electrical devices.,saaapprovals,"['U 5 20 RIVERGATE PLACE MURARRIE, QUEENSLAND, 4172 Australia', 'https://www.dnb.com/business-directory/company-profiles.saa_approvals_pty_limited.91e3d606a601657006c85083e5261c62.html']","['info@saaprotocol.com', 'https://www.crunchbase.com/organization/saa-protocol']","['+61 7 3393 9455', 'https://www.saaapprovals.com.au/privacy-policy/']","['saa approved products', 'equipment saa approvals employment', 'saa approvals control', 'general lighting saa approvals', 'electrical products', 'saa certificate', 'saa approvals employment', '申请表和文件 saa approvals', 'saa approvals certification prerequisites', 'non-declared electrical products']","[['MATTHEW GEORGE TOOHEY', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.saa_approvals_pty_limited.91e3d606a601657006c85083e5261c62.html']","['Manufacturing, IT - Software', 'from_classification_model']","['Feb 3, 2020', 'https://www.crunchbase.com/organization/saa-protocol']","['$2.71 million USD', 'https://www.dnb.com/business-directory/company-profiles.saa_approvals_pty_limited.91e3d606a601657006c85083e5261c62.html']",None,"['Australia', 'https://opencorporates.com/companies/au/640591822']",None,"['Private', 'https://www.crunchbase.com/organization/saa-protocol']",0.375,0.25,0.75,0.0,0.34375
Air New Zealand™️ | Best NZ airfares from Australia,https://www.airnewzealand.com.au/,Official site of Air New Zealand. Book cheap flights to New Zealand online with confidence and 24/7 customer care. Plus hotels  car hire  travel insurance and ...,airnewzealand,"['Air New Zealand House, 185 Fanshawe Street, Auckland1010NZ', 'https://opencorporates.com/companies/nz/104799']","['sinreservations@airnz.co.nz', 'https://www.crunchbase.com/organization/air-new-zealand']","['+64 9 306 5305', 'https://www.airnewzealand.com.au/koru']","['new zealand', 'new zealand app information', 'new zealand airports', 'domestic new zealand', 'regional new zealand', 'new zealand communities', 'new zealand company', 'new zealand history', 'k new zealand', 'new zealand dollars']","[['Jonathan Parker MASON', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.air_new_zealand_limited.d25001118bc0dc80c664ae5aa1a6f8b4.html']","[['Air TransportationLeisureTourismTravel'], 'https://www.crunchbase.com/organization/air-new-zealand']","['Apr 1, 1940', 'https://www.crunchbase.com/organization/air-new-zealand']","['$3.79 billion USD', 'https://www.dnb.com/business-directory/company-profiles.air_new_zealand_limited.d25001118bc0dc80c664ae5aa1a6f8b4.html']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/air-new-zealand']",None,"['Private', 'https://www.crunchbase.com/organization/air-new-zealand']",0.75,0.25,0.0,0.0,0.25
Inspection Systems | Metal Detectors_ X-Ray | Australia_ NZ,https://inspectionsystems.com.au/,Explore our extensive range of inspection equipment for the food and pharmaceutical manufacturing industry.,inspectionsystems,"['302 International: 61 3 9465 7666 273 Holt Parade Thomastown Victoria 3074', 'https://inspectionsystems.com.au/']","['info@inspectionsystems.com.au', 'https://inspectionsystems.com.au/privacy/']","['+61 (0) 418 700 901', 'https://inspectionsystems.com.au/autocoding-in-food-manufacturing/']","['line systems inspection systems', 'product inspection', 'food product', 'product quality', 'new products', 'smaller food products', 'products', 'inspection systems supply', 'website inspection systems', 'contact inspection systems']","['Scott Davey', 'founder(s)', 'https://www.crunchbase.com/organization/datalink-09d1']","[['SoftwareSoftware Engineering'], 'https://www.crunchbase.com/organization/datalink-09d1']","['1998', 'https://www.crunchbase.com/organization/datalink-09d1']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/2149099']",None,"['Private', 'https://www.crunchbase.com/organization/datalink-09d1']",0.25,0.25,0.0,0.0,0.125
VTI Services |,https://www.vti.net.au/,,vti.net.au,"['19 Adams Circuit Elderslie NSW 2570', 'https://www.vti.net.au/contact']","['standardsdev@vti.net.au', 'https://www.vti.net.au/node/10952']","['+61 2 4658 0914', 'https://www.vti.net.au/']","['additional test requirements', 'requirements vti services', 'specified optical attenuation requirements', 'balanced cabling test equipment', 'link test method', 'tail test cords', 'singlemode launch test cords', 'alternate test cords', 'alrenate test cords', 'optical fibre channel testing']",None,"[['ConsultingCyber SecurityInformation TechnologySecurityVideo'], 'https://www.crunchbase.com/organization/vti-security']","['Jan 1, 1981', 'https://www.crunchbase.com/organization/vti-security']",None,None,"['Australia', 'https://opencorporates.com/companies/au/639716608']",None,"['Private', 'https://www.crunchbase.com/organization/vti-security']",0.25,0.25,0.0,0.0,0.125
TÜV SÜD Global Home - Add value. Inspire trust. | TÜV SÜD,https://www.tuvsud.com/en,TÜV SÜD is a trusted partner of choice for safety  security and sustainability solutions. Over the last 150 years  we have added tangible value to our partners and customers through a comprehensive portfolio of testing  certification  auditing and advisory services. _TÜV SÜD Global Home - Add value. Inspire trust.,tuvsud,None,None,None,"['tüv süd tüv süd', 'vehicle testing experience tüv süd', 'tüv süd testing facilities', 'tüv süd experts', 'tüv süd emissions', 'tüv süd china', 'tüv süd slovakia', 'contact tüv süd', 'tüv süd czech', 'tüv süd prostredníctvom']","[['Chris E. ', 'Business Strategy Director_FiveStones'], 'from linkedin search google']","['Manufacturing, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
SATS Smoke Alarm Testing Services,https://www.sats.com.au/,,sats,"['1300 41 66 67  info@sats.com.au 1/30 Octal Street Yatala QLD 4207', 'https://www.sats.com.au/employment/']","['info@sats.co.nz', 'https://www.sats.com.au/contact/']","['1300 55 21 99', 'https://www.sats.com.au/']","['smoke alarm legislation', 'working smoke alarms', 'smoke alarm compliance', 'interconnected smoke alarms', 'expired smoke alarms', 'faulty smoke alarms', 'ionisation smoke alarms', 'high quality smoke alarms', 'alarm', 'smoke alarms']","[['Alex Hungate', 'CEO'], 'https://www.bloomberg.com/profile/person/15053612']","['IT - Software, Real estate', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Powerlink | Connecting Queenslanders,https://www.powerlink.com.au/,Powerlink delivers electricity to almost four million Queenslanders through our high voltage transmission network. Learn more about our network & services.,powerlink,"['PO Box 33 Harold St, Virginia QLD 4014  PO Box 1193 Virginia QLD 4014', 'https://www.powerlink.com.au/contact-us']",None,"['+617 3860 2654', 'https://www.powerlink.com.au/contact-us']","['transmission network operator powerlink queensland', 'lilyvale 132kv secondary systems replacement columboola 132kv secondary systems replacement', 'powerlink privacy officer powerlink', 'electricity transmission lines', '132kv secondary systems replacement', 'powerlink queensland kathy', 'secondary systGolder: Home,https://www.golder.com/,Our world is facing complex challenges that call for innovative solutions – solutions that push the boundaries of scientific discovery and deliver essential services to people around the world. Golder highly skilled engineers and scientists provide consulting  design  and construction services in ...,golder,"['PO Box 33-849, Takapuna, Auckland 0740', 'https://www.golder.com/testing-services/']","['bappy@olab.com.au', 'https://www.crunchbase.com/organization/olab']","['+61 428 770 086', 'https://www.crunchbase.com/organization/olab']","['de la société et de', 'de la base de', 'le cadre de la conception et de l’exploitation de la mine', 'ou de la gestion de la', 'et de l’exploitation de la mine', 'de lCardno,https://www.cardno.com/,Cardno is a global infrastructure  environmental and social development company operating in more than 100 countries and powered by a talented 4 000-strong workforce. We’re united by a shared purpose to deliver exceptional professional services to improve physical and social environments that make a difference to people’s lives around the world.,cardno,"[""L 11 North Tower Green Sq 515 St Paul's Tce Fortitude Valley, QUEENSLAND, 4006 Australia"", 'https://www.dnb.com/business-directory/company-profiles.cardno_limited.65fffdd49b33fac319a0800e89fd2894.html']","['cardnobecperth@cardno.com', 'https://www.crunchbase.com/organization/cardno']","['+64 4390 1170', 'https://www.cardno.com/campaigns/concrete-scanning/']","['cardno cardno', 'cardno project', 'cardno’s project team', 'cardno teams', 'cardno it transport trevor chiang cardno', 'cardno’s team', 'cardno’s international development team', 'cardno supports development', 'cardno international development', 'project cardno']","[['Ian Ball', 'CEO'], 'https://www.facebook.com/CardnoGlobal/photos/earlier-today-our-ceo-ian-ball-and-apac-ceo-jamie-alonso-co-hosted-an-internatio/2153591514684087/']","[['Emerging MarketsMiningNational SecurityTransportationWater'], 'https://www.crunchbase.com/organization/cardno']","['1945', 'https://www.crunchbase.com/organization/cardno']","['$638.70 million USD', 'https://www.dnb.com/business-directory/company-profiles.cardno_limited.65fffdd49b33fac319a0800e89fd2894.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/cardno']",0.75,0.25,0.375,0.0,0.34375
Home - CyberCX | Australia,https://cybercx.com.au/,,cybercx,"['Level  7 , 117 Lambton Quay, Wellington 6011', 'https://cybercx.com.au/contact-us/']","['ruchi.khare@cybercx.com.au', 'https://cybercx.com.au/contact-us/']","['1300 031 274', 'https://www.crunchbase.com/organization/cybercx']","['cyber security risk', 'cyber security risk management', 'cyber security services', 'cyber security experts', 'cyber security resilience', 'security risks', 'cyber security practice', 'cyber security regulations', 'cyber security guidance', 'cyber security professionals']","[['John Paitaridis', 'CEO'], 'https://au.linkedin.com/in/johnpaitaridis']","[['Cyber SecurityNetwork Security'], 'https://www.crunchbase.com/organization/cybercx']","['2019', 'https://www.crunchbase.com/organization/cybercx']","['$7.90 million USD', 'https://www.dnb.com/business-directory/company-profiles.cybercx_pty_ltd.a0409fe917874c942cb159ba0dd84bd1.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/7625516']",None,"['Private', 'https://www.crunchbase.com/organization/cybercx']",0.625,0.375,0.25,0.0,0.3125
PropertyMe - Online Property Management Software and ...,https://www.propertyme.com.au/,PropertyMe is the most complete cloud property management software for property managers. Save time with automated workflows and online property management.,propertyme,"['Level  9 , 52 Phillip Street, Sydney NSW 2000', 'https://www.propertyme.com.au/privacy']","['hello@propertyme.com', 'https://www.crunchbase.com/organization/propertyme']","['1300 776 763', 'https://www.crunchbase.com/organization/propertyme']","['propertyme cloud property management software', 'property management software', 'property management businesses', 'best property management software', 'property management business owners', 'property management software systems', 'property management clients', 'property management services', 'property management system', 'online property management software']","[['David Scott', 'founder'], 'https://au.linkedin.com/in/davidscottprofile']","[['Real EstateSoftware'], 'https://www.crunchbase.com/organization/propertyme']","['2013', 'https://www.crunchbase.com/organization/propertyme']","['$838,086 USD', 'https://www.dnb.com/business-directory/company-profiles.property_me_pty_ltd.ffb4e5f52224942e47406f1be9f7a11a.html']",None,"['Australia', 'https://opencorporates.com/companies/au/163276159']",None,"['Private', 'https://www.crunchbase.com/organization/propertyme']",0.625,0.375,0.75,0.0,0.4375
Australian Institute of Packaging | Official Website of the AIP,http://aipack.com.au/,,aipack,"['1 Showground Road Sydney Olympic Park NSW 2127 Australia', 'http://aipack.com.au/event-registration/?ee=233']","['ulani.parsons@terracycle.com', 'http://aipack.com.au/dont-dump-recycling-during-covid-19/']","['+64 4 973 0358', 'http://aipack.com.au/packaging-consultants/']","['packaging technology packaging innovation', 'packaging products', 'product packaging design', 'new packaging', 'flexible packaging specialist o f packaging', 'food /aseptic packaging', 'designing packaging', 'packaging companies', 'packaging knowledge', 'innovative packaging']","[['Anthony Peyton ', 'Director_GreenChip'], 'from linkedin search google']","['Education, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
