title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Lite n Easy: Healthy Meals | Healthy Food | Easy Weight Loss,https://www.liteneasy.com.au/,Lite n' Easy delivers healthy meals to your door. Convenience or weight loss - over 100 delicious meals. No contracts. Money back guarantee.,liteneasy,"['1 GREVILLEA STREET EASTERN CREEK, NEW SOUTH WALES, 2766 Australia', 'https://www.dnb.com/business-directory/company-profiles.lite_n_easy_(new_south_wales)_pty_ltd.7df6278dbb6be2df.html']","['careplans.sa@liteneasy.com.au', 'https://www.liteneasy.com.au/home-care-packages/']","['+61-738506300', 'https://www.dnb.com/business-directory/company-profiles.lite_n_easy_(new_south_wales)_pty_ltd.7df6278dbb6be2df.html']","['easy meals', 'easy weight loss', 'healthy meals', 'healthy weight', 'delicious food easy tips', 'healthy convenience meals', 'healthy food', 'time meal', 'lite n easy', 'more weight loss']","[['founder Graham Mitchell', 'founder'], 'https://www.couriermail.com.au/news/queensland/jimmys-on-the-mall-owner-godfrey-mantle-and-lite-n-easy-founder-graham-mitchell-at-war-over-rights-to-gardens-of-babylon-name/news-story/1bfc1b03f9020559620c274c29a709d5']","['Manufacturing, Healthcare', 'from_classification_model']","[' 5 September 2001', 'https://opencorporates.com/companies/nz/1155868']","['$80.71 million USD', 'https://www.dnb.com/business-directory/company-profiles.lite_n_easy_(new_south_wales)_pty_ltd.7df6278dbb6be2df.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1155868']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.lite_n_easy_(new_south_wales)_pty_ltd.7df6278dbb6be2df.html']",0.25,0.0,0.5,0.0,0.1875
Home - Sanofi in Australia & New Zealand,https://www.sanofi.com.au/,At Sanofi we work passionately  every day  to understand and solve healthcare needs of people across the world,sanofi,"['12 -24 Talavera Road Macquarie Park NSW 2113', 'https://www.sanofi.com.au/en/privacy-policy']","['funding.anz@sanofi.com', 'https://www.sanofi.com.au/en/corporate-responsibility/grant-funding']","['+61 (0) 402 397 498', 'https://www.sanofi.com.au/en/news']","['company meeting', 'meeting attendee', 'meeting', 'meeting speaker', 'independent meeting', 'nsw 2750"",educational meeting attendee', 'nsw 2650"",educational meeting attendee', 'nsw 2257"",educational meeting attendee', 'nsw 2537"",educational meeting attendee', '2138"",educational meeting attendee']","['Jean-François Dehecq', 'founder(s)', 'https://www.crunchbase.com/organization/sanofi']","[['Health CareManufacturingMarketingMedicalTherapeutics'], 'https://www.crunchbase.com/organization/sanofi']","['Aug 20, 2004', 'https://www.crunchbase.com/organization/sanofi']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/sanofi']",1.0,0.25,0.0,0.0,0.3125
WaterCloud Reports – Market Research Reports & News,https://news.watercloudsolutions.com/,,news.watercloudsolutions,"['399-401 OLD GEELONG ROAD HOPPERS CROSSING, VICTORIA, 3029 Australia', 'https://www.dnb.com/business-directory/company-profiles.3a_blinds_australia_pty_ltd.cbc8b6cd2d654be4df89cb4a40c5a9bf.html']","['hello@different.com.au', 'https://www.crunchbase.com/organization/different']","['+61-393696440', 'https://www.dnb.com/business-directory/company-profiles.3a_blinds_australia_pty_ltd.cbc8b6cd2d654be4df89cb4a40c5a9bf.html']","['market share analysis leading market players', 'market reports', 'market insights market research future', 'market demand', 'key market', 'market regional analysis market highlights market research future', 'market size', 'cooling market', 'market trends', 'market opportunities']","['Mina Radhakrishnan', 'founder(s)', 'https://www.crunchbase.com/organization/different']","[['InternetProperty DevelopmentProperty Management'], 'https://www.crunchbase.com/organization/different']","['2016', 'https://www.crunchbase.com/organization/different']","['$5.66 million USD', 'https://www.dnb.com/business-directory/company-profiles.3a_blinds_australia_pty_ltd.cbc8b6cd2d654be4df89cb4a40c5a9bf.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/different']",0.0,0.0,0.0,0.0,0.0
Home - Springer,https://link.springer.com/,Providing researchers with access to millions of scientific documents from journals  books  series  protocols  reference works and proceedings.,link.springer,None,"['information@axelspringer.de', 'https://www.crunchbase.com/organization/axel-springer']","['+6185429 2012', 'https://link.springer.com/article/10.1007/s40544-019-0352-9']",None,"[['Dan Springer', 'CEO'], 'https://au.linkedin.com/in/dan-springer-08656119']","[['AdvertisingBrand MarketingDigital MediaMarketingNewsPublishingWeb Apps'], 'https://www.crunchbase.com/organization/axel-springer']","['1946', 'https://www.crunchbase.com/organization/axel-springer']",None,None,None,None,"['Delisted', 'https://www.crunchbase.com/organization/axel-springer']",0.5,0.25,0.375,0.0,0.28125
Medacs Healthcare: Home,https://www.medacs.com/,Medacs Healthcare is a leading global healthcare staffing and services company providing locum  temporary and permanent healthcare recruitment  workforce management solutions and home care to the public and private sectors. ,medacs,"['Level 2/14 Martin Pl, Sydney NSW 2000', ['Medacs Healthcare, address', 'knowledge_panel']]","['nursejobs@medacs.com', 'https://www.medacs.com/temporary-registered-mental-health-nurse-jobs']","['+64 9630 8300', 'https://www.medacs.com/blog/2018/05/02/challenge-yourself-to-a-higher-standard-of-living']","['medacs healthcare medacs healthcare plc', 'nurses working agency shifts', 'medacs healthcare locum doctors', 'medacs healthcare', 'other agency nurses', 'registered mental health nurses', 'medacs healthcare homecare workers', 'nhs nurses', 'medacs healthcare offices', 'medacs healthcare archive']","[['REBECCA JANE WATSON', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.medacs_healthcare_australia_pty_ltd.b527decd2fab63bbb3059baca6f2916d.html']","[['Health CareMedicalStaffing Agency'], 'https://www.crunchbase.com/organization/medacs-healthcare-australia']","['1982', 'https://www.crunchbase.com/organization/medacs-healthcare-australia']","['$911,714 USD', 'https://www.dnb.com/business-directory/company-profiles.medacs_healthcare_australia_pty_ltd.b527decd2fab63bbb3059baca6f2916d.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/809542']",None,"['Private', 'https://www.crunchbase.com/organization/medacs-healthcare-australia']",0.375,0.25,0.0,0.0,0.15625
IT Asset Management_ Asset Recovery & Asset Disposal ...,https://www.multirit.com.au/,Copyright © 2020 multirit.com.au. All Rights Reserved. Home; About Us. Who are we · Who are our customers · Corporate & Government · IT Dealer / Broker ...,multirit,"['4 Darlot Rd, Landsdale, WA 6065', 'https://www.multirit.com.au/contact-us-multirit']",None,"['+61 2 9439 0215', 'https://www.multirit.com.au/contact-us-multirit']","['multi r it asset recovery services', 'it assets', 'it asset recovery', 'it assets australia', 'asset data', 'asset management', 'asset recovery services', 'assets', 'new it equipment', 'company assets']","[['Captain Arthur Phillip', 'CEO'], 'https://www.history.com/this-day-in-history/australia-day']","['Services - professional, scientific, and technical, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Healthcare IT News,https://www.healthcareitnews.com/,,healthcareitnews,None,"['media@nhsdigital.nhs.net', 'https://www.crunchbase.com/organization/nhs-digital']",None,"['patient generated health data', 'health care information', 'health systems', 'health information technology', 'health data', 'health care', 'health technology', 'digital health technologies', 'new health system technology rollouts topics', 'public health data']",None,"[['Health Care'], 'https://www.crunchbase.com/organization/nhs-digital']","['2013', 'https://www.crunchbase.com/organization/nhs-digital']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/nhs-digital']",0.0,0.0,0.0,0.0,0.0
Health and Social Care Software | eCase by Health Metrics,https://healthmetrics.com.au/,"""We have 35 homes across the different states of Australia  and seven retirement villages. eCase has provided great oversight and transparency for the ...",healthmetrics,"['SE 205 12 CORPORATE DRIVE HEATHERTON, VICTORIA, 3202 Australia', 'https://www.dnb.com/business-directory/company-profiles.health_metrics_pty_ltd.501204cea5db3331e8b5d2be34b9bf3e.html']","['enquiries@healthmetrics.com.au', 'https://healthmetrics.com.au/career-with-health-metrics/']","['+64 9 801 0914', 'https://healthmetrics.com.au/career-with-health-metrics/']","['ecase ecase', 'ecase home care', 'care staff', 'primary health care', 'primary health care application', 'ecase software', 'residential aged care providers', 'home care software', 'residential aged care', 'ecase clinical']","[['Steven Strange', 'CEO'], 'https://au.linkedin.com/in/stevenstrange']","['Healthcare, IT - Software', 'from_classification_model']","[' 7 August 2008', 'https://opencorporates.com/companies/au/132624956']","['$8.40 million USD', 'https://www.dnb.com/business-directory/company-profiles.health_metrics_pty_ltd.501204cea5db3331e8b5d2be34b9bf3e.html']",None,"['Australia', 'https://opencorporates.com/companies/au/132624956']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.health_metrics_pty_ltd.501204cea5db3331e8b5d2be34b9bf3e.html']",0.375,0.25,0.375,0.0,0.25
A New Path to Your Success Via Human Data Science - IQVIA,https://www.iqvia.com/,IMS Health and Quintiles are now IQVIA. We are committed to providing solutions that enable healthcare companies to innovate with confidence  maximize ...,iqvia,"['L 8 201 Pacific Hwy St Leonards, New South Wales, 2065 Australia', 'https://app.avention.com/company/d5e672f1-c77f-3701-9305-40bda24c6736#report/company_summary']","['privacyofficer@iqvia.com', 'https://www.iqvia.com/ro-ro/about-us/privacy/ccpa/do-not-sell']","['+641-744-0010', 'https://www.iqvia.com/contact/toll-free-phone-list']","['iqvia data', 'iqvia information', 'iqvia provider data', 'contact information iqvia', 'other iqvia', 'only iqvia data scientists', 'iqvia policies', 'iqvia products', 'iqvia portugal', 'global iqvia']","[['Andrew Brockway ', 'IQVIA_LinkedIn'], 'None']","['Research and Development Services', 'https://app.avention.com/company/d5e672f1-c77f-3701-9305-40bda24c6736#report/company_summary']","['22 April 2003', 'https://opencorporates.com/companies/au/104475363']","['102M', 'https://app.avention.com/company/d5e672f1-c77f-3701-9305-40bda24c6736#report/company_summary']",None,"['Australia', 'https://opencorporates.com/companies/au/104475363']","['413', 'https://app.avention.com/company/d5e672f1-c77f-3701-9305-40bda24c6736#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/d5e672f1-c77f-3701-9305-40bda24c6736#report/company_summary']",0.0,0.25,0.375,0.0,0.15625
Ergotron: Standing Desks_ Monitor Mounts_ Mobile Carts,https://www.ergotron.com/en-us/,,ergotron,None,None,None,None,"[['Harry Sweere', 'founder'], 'https://www.ergotron.com/en-us/company/bios/harry-sweere']","['Transport, Agriculture', 'from_classification_model']","['1982', 'None']","['$335M', 'None']","['$0', 'None']",None,"['681', 'None']",None,0.0,0.0,0.0,0.0,0.0
AbbVie | Pharmaceutical Research & Development,https://www.abbvie.com/,AbbVie pharmaceuticals combines advanced science with expertise to make strides in drug and treatment discovery  making a remarkable impact on people's lives.,abbvie,"[""Gateway 241, 241 O'Riordan St, Mascot NSW 2020"", ['Abbvie, address', 'knowledge_panel']]","['Talentacquisition_abv@abbvie.com', 'https://www.crunchbase.com/organization/abbvie']",None,"['abbvie abbvie', 'abbvie inc. abbvie', 'dobavitelja abbvie abbvie', 'de abbvie', 'de abbvie se', 'de la servicios de abbvie', 'încheiat cu abbvie inc. acordul abbvie', 'servicios de abbvie', 'abbvie inc. või muudele abbvie sidusettevõtjatele', 'aviso de abbvie']","[['Alvin Quah ', 'AbbVie_LinkedIn'], 'from linkedin search google']","[['BiotechnologyHealth CareMedicalPharmaceutical'], 'https://www.crunchbase.com/organization/abbvie']","['Jan 1, 2013', 'https://www.crunchbase.com/organization/abbvie']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/abbvie']",0.0,0.0,0.0,0.0,0.0
▷ Drug Rehab in Thailand | Addiction Treatment | The Cabin,https://www.thecabinchiangmai.com/,The Cabin Chiang Mai is the most respected addiction treatment rehab in Asia. Located in a beautiful area of Thailand with a very high success rate  get help now.,thecabinchiangmai,"['506/180 Ocean St, Edgecliff NSW 2027', ['The Cabin Outpatient Sydney | Drug and Alcohol Rehab, address', 'knowledge_panel']]",None,"['+61 3 9242 0570', 'https://www.thecabinchiangmai.com/international-rehab/alcohol-rehab-australia/']","['effective drug addiction treatment', 'addiction treatment programme', 'effective addiction treatment', 'addiction treatment therapy', 'rehab addiction treatment', 'effective drug treatment', 'best addiction treatment', 'successful addiction treatment', 'modern addiction treatment', 'outpatient addiction treatment']",None,"['Healthcare, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Amazon.com.au: Shop online for Electronics_ Apparel_ Toys ...,https://www.amazon.com.au/,Shop online for Electronics  Computers  Clothing  Shoes  Toys  Books  DVDs  Sporting Goods  Beauty & more.,amazon,"['Level  37 , 2 Park Street    Sydney NSW 2000', 'https://www.amazon.com.au/gp/help/customer/display.html?ie=UTF8&nodeId=508088&ref_=footer_cou']","['community-help@amazon.com.au', 'https://www.amazon.com.au/gp/help/customer/display.html?nodeId=201929730']",None,None,"[['Matt Furlong', 'Managing_Director'], 'https://which-50.com/amazon-appoints-new-australian-country-manager/']","[['Business DevelopmentCrowdsourcingDeliveryDelivery ServiceE-CommerceInternetRetailShipping'], 'https://www.crunchbase.com/organization/amazon']","['Jul 5, 1994', 'https://www.crunchbase.com/organization/amazon']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/amazon']",0.25,0.0,0.0,0.0,0.0625
Leading Experts in Hospital ICT Fitout and Hardware,https://debetrekhealth.com.au/,Debetrek are Australia and New Zealand's trusted experts and suppliers for medical carts  hospital monitor mounts  infection control devices and more,debetrekhealth,"['12 ARMADA PLACE BANYO, QUEENSLAND, 4014 Australia', 'https://www.dnb.com/business-directory/company-profiles.sunset_lifestyle_pty_ltd.2f5b9ad46f420839340b6f3824e1dcc1.html']","['sales@debetrek.com.au', 'https://debetrekhealth.com.au/products/medlink-mobile-technology-cart/']","['+64 9886 2796', 'https://debetrekhealth.com.au/products/medlink-mobile-technology-cart/']","['medical cart solutions', 'medical technology carts', 'medical it devices', 'medical equipment', 'non-powered medical carts', 'medical cart options', 'mount ergotron', 'wall mount workstation ergotron', 'carefit wall mount computer workstation debetrek medical mounts', 'display arm']","[['MURRAY IAN DAVIDSON', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.sunset_lifestyle_pty_ltd.2f5b9ad46f420839340b6f3824e1dcc1.html']","['Healthcare, Agriculture', 'from_classification_model']",None,"['$6.89 million USD', 'https://www.dnb.com/business-directory/company-profiles.sunset_lifestyle_pty_ltd.2f5b9ad46f420839340b6f3824e1dcc1.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.sunset_lifestyle_pty_ltd.2f5b9ad46f420839340b6f3824e1dcc1.html']",0.0,0.25,0.75,0.0,0.25
Enjoy free comfortable tools to publish_ exchange_ and share ...,https://healthdocbox.com/,,healthdocbox,"['13 OR 15(d) OF THE SECURITIES EXCHANGE ACT 1934', 'https://healthdocbox.com/Diabetes/122574892-Spherix-announces-first-quarter-2010-financial-results.html']","['andrew.stein@bmc.org', 'https://healthdocbox.com/']","['+61 2 9036 5002', 'https://healthdocbox.com/141444775-Transcatheter-embolization-and-occlusion-devices-market-size-share-trends-analysis-report-and-segment-forecast-2026-grand-view-research-inc.html']",None,None,"['Healthcare, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Rio Tinto,https://www.riotinto.com/,Rio Tinto is a leading global mining group that focuses on finding  mining and processing the Earth’s mineral resources. Discover more about Rio Tinto's mining operations today.,riotinto,"['Level  7 , 360 Collins Street Melbourne 3000 Australia', 'https://www.riotinto.com/news/releases/Rio-Tinto-Offers-Responsibly-Produced-Aluminium-From-Pacific-Operations']","['malika.cherry@riotinto.com', 'https://www.riotinto.com/news/releases/2020/Rio-Tinto-investit-160-millions-de-dollars-dans-une-centrale-hydrolectrique-au-Saguenay-Lac-Saint-Jean']","['+61 3 9283 3063', 'https://www.riotinto.com/news/releases/Rio-Tinto-Offers-Responsibly-Produced-Aluminium-From-Pacific-Operations']","['rio tinto rio', 'rio tinto rio tinto media relations', 'rio tinto aluminium', 'australia rio tinto', 'rio tinto time', 'rio tinto website', 'rio tinto northern australia', 'western australia rio tinto', 'rtft rio tinto', 'new rio tinto employees']","['Hugh Matheson', 'founder(s)', 'https://www.crunchbase.com/organization/rio-tinto']","[['ManufacturingMineralMiningMining Technology'], 'https://www.crunchbase.com/organization/rio-tinto']","['1873', 'https://www.crunchbase.com/organization/rio-tinto']","['$43.17 billion USD', 'https://www.dnb.com/business-directory/company-profiles.rio_tinto_limited.330fe33811798914e78a87e0af94bba6.html']",None,"['Australia', 'https://opencorporates.com/companies/au/004458404']",None,"['Public', 'https://www.crunchbase.com/organization/rio-tinto']",0.5,0.25,0.0,0.0,0.1875
NAVER Academic,https://academic.naver.com/,Scholarly search engine for academic articles  theses  conferences and journals_국내외 학술정보  논문  저널 정보 제공,academic.naver,None,None,None,"['human cells', 'cancer cells', 'cell types', 'intrathymic t cell differentiation lack cell surface expression', 'plant cells', 'host cells', 'cell growth', 'human endothelial cells', 'mammalian cells', 'cell life']",None,"['Agriculture, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Google Books,https://books.google.com.au/,Search the world's most comprehensive index of full-text books. My library · PublishersAboutPrivacyTermsHelp.,books.google,None,"['info@digpublish.com', 'https://www.crunchbase.com/organization/digpublish']",None,"['google books help center google', 'google services', 'center google services', 'using google', 'books google content', 'google books', 'google', 'google play books', 'google services rent textbooks', 'google digital']","[['Mark Tanner ', 'Co_Founder_ COO'], 'from linkedin search google']","[['AdvertisingE-CommerceEBooksPublishing'], 'https://www.crunchbase.com/organization/digpublish']","['2008', 'https://www.crunchbase.com/organization/digpublish']",None,None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/digpublish']",None,"['Private', 'https://www.crunchbase.com/organization/digpublish']",0.0,0.0,0.0,0.0,0.0
