title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Sage,https://www.sage.com/,Sage Group. Choose your country or region. Australia · België · Botswana · Brasil · Canada · Deutschland · Dubai · España · France · Hong Kong · India ...,sage,"['L 11 Zenith Tower B 821 Pacific Hwy Chatswood, New South Wales, 2067 Australia', 'https://app.avention.com/company/e9e26623-c3d7-38e8-9b5a-f68da51baed5#report/company_summary']","['sales@sagetechnology.com.au', 'https://www.crunchbase.com/organization/sage-technology']","['+61-298844000', 'https://app.avention.com/company/e9e26623-c3d7-38e8-9b5a-f68da51baed5#report/company_summary']","['de planos de', 'de injeção de', 'de indicadores de', 'de sage', 'de sécurisation et d’optimisation de gestion de trésorerie', 'de la gestion de la', 'de medidas de eficiência', 'serviços de injeção de', 'de tomada de decisão', 'bénéficiez de services de']","[['John Maley ', 'Asia Pacific People Director_Sage'], 'None']","[['ConstructionProductivity ToolsSoftware'], 'https://www.crunchbase.com/organization/sage-technology']","['1990', 'https://www.crunchbase.com/organization/sage-technology']","['72M', 'https://app.avention.com/company/e9e26623-c3d7-38e8-9b5a-f68da51baed5#report/company_summary']",None,"[' Morwell, Victoria, Australia', 'https://www.crunchbase.com/organization/sage-technology']","['327', 'https://app.avention.com/company/e9e26623-c3d7-38e8-9b5a-f68da51baed5#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/sage-technology']",0.0,0.0,0.25,0.0,0.0625
Actionstep - Legal Practice Management Software,https://www.actionstep.com/,Actionstep is a powerful cloud-based legal practice & case management software with everything you need to run your entire law firm.,actionstep,"['3a/1 Nelson Street Auckland, 1010 New Zealand', 'https://app.avention.com/company/f3078082-ec1b-3d6d-8688-704756cc9829#report/company_summary']","['sgr@bashasys.com', 'https://www.actionstep.com/resources/partners/find']","['+64-93793939', 'https://app.avention.com/company/f3078082-ec1b-3d6d-8688-704756cc9829#report/company_summary']","['actionstep actionstep', 'clients actionstep', 'more actionstep', 'actionstep staff', 'use actionstep', 'microsoft office actionstep', 'access actionstep', 'actionstep contacts', 'cookies actionstep', 'actionstep experts']","[['Ted Jordan', 'CEO'], 'https://en.wikipedia.org/wiki/ActionStep']","['Computer Programming', 'https://app.avention.com/company/f3078082-ec1b-3d6d-8688-704756cc9829#report/company_summary']","['29 August 2006', 'https://opencorporates.com/companies/nz/1859348']","['3.5M', 'https://app.avention.com/company/f3078082-ec1b-3d6d-8688-704756cc9829#report/company_summary']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1859348']","['75', 'https://app.avention.com/company/f3078082-ec1b-3d6d-8688-704756cc9829#report/company_summary']","['Private Subsidiary', 'https://app.avention.com/company/f3078082-ec1b-3d6d-8688-704756cc9829#report/company_summary']",0.375,0.0,0.375,0.0,0.1875
Teletrac Navman: GPS Fleet Tracking Systems,https://www.teletracnavman.co.nz/,Download the 2020 Construction Industry Survey full report  a partnership between Teletrac Navman and Civil Contractors NZ. Search Search Website.,teletracnavman,"['67 Apollo Drive Rosedale, Auckland 0632', 'https://www.teletracnavman.co.nz/company/contact-us']","['nicoles@botica.co.nz', 'https://www.teletracnavman.co.nz/company/press/heat-map-reveals-new-zealand-s-worst-speed-offenders-by-district']","['+64 21 025 31886', 'https://www.teletracnavman.co.nz/company/press/teletrac-navman-launches-next-generation-ai-based-real-time-predictive-telematics-platform-tn360']","['fleet management software vehicle tracking solution', 'improved driver efficiency ensuring drivers', 'heavy vehicle drivers', 'vehicle fleet managers', 'teletrac navman fleet management software', 'teletrac navman fleet management solutions', 'fleet management software greater fleet control', 'driver data', 'fleet management system', 'driver safety']","[['Simon Nesbitt ', 'Channel Sales Director_Teletrac ...'], 'from linkedin search google']","['IT - Software, Services - professional, scientific, and technical', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Allocate Australia: Home,https://www.allocatesoftware.com.au/,The leading provider of healthcare workforce deployment software. Delivering safe staffing and productivity savings to healthcare organisations.,allocatesoftware,"['Level  6 636 St Kilda Road Melbourne VIC 3004', 'https://www.allocatesoftware.com.au/privacy-policy/']","['corona.virus@allocatesoftware.com', 'https://www.allocatesoftware.com.au/covid-19/']","['+61 3 95344477', 'https://www.allocatesoftware.com.au/contact/']","['allocate allocate celebrates', 'aged care staff', 'care staff', 'allocate solutions', 'allocate software healthcare organisations', 'based rostering allocate software', 'aged care staff turnover', 'allocate software workforce management software', 'aged care workforce solutions', 'allocate workforce technology']","[['Matt Durston', 'Managing_Director'], 'https://www.allocatesoftware.com/about/meet-the-team/']","[['Staffing Agency'], 'https://www.crunchbase.com/organization/rosteron-pty']","['1994', 'https://www.crunchbase.com/organization/rosteron-pty']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/rosteron-pty']",0.25,0.25,0.0,0.0,0.125
Direct Health Solutions: DHS,https://www.dhs.net.au/,,dhs.net.au,"['STRATHFIELD2135New South WalesAustralia', 'https://opencorporates.com/companies/au/646202833']","['enquiries@dhs.net.au', 'https://www.crunchbase.com/organization/direct-health-solutions']","['1300 655 123', 'https://www.crunchbase.com/organization/direct-health-solutions']","['employee management', 'employee relations case management', 'employee absence', 'managing employee issues', 'employee health', 'absence management software', 'absence management programs', 'employee mental health', 'real time absence management', 'employee absenteeism']","[['Paul Dundon', 'founder'], 'https://www.dhs.net.au/about-us']","[['Health CareHuman Resources'], 'https://www.crunchbase.com/organization/direct-health-solutions']","['2005', 'https://www.crunchbase.com/organization/direct-health-solutions']",None,None,"['Australia', 'https://opencorporates.com/companies/au/646202833']",None,"['Private', 'https://www.crunchbase.com/organization/direct-health-solutions']",0.0,0.75,0.75,0.0,0.375
Accountants Daily - News and analysis for accounting ...,https://www.accountantsdaily.com.au/,News and intelligence for Australian Accountants  focusing specifically on issues and industry developments that are of significance to the accounting profession._AccountantsDaily,accountantsdaily,"['PO Box 6311. North Sydney. NSW 2059', 'https://www.accountantsdaily.com.au/privacy-statement']","['admin@accodex.com', 'https://www.crunchbase.com/organization/accodex']","['+612 9922 3300', 'https://www.accountantsdaily.com.au/australian-accounting-awards/']","['business clients', 'many business clients', 'accounting businesses', 'new businesses', 'client accounting', 'small business services', 'greater business services', 'other accounting firms', 'many times more clients', 'many accounting firms']","['Chris Hooper', 'founder(s)', 'https://www.crunchbase.com/organization/accodex']","[['Accounting'], 'https://www.crunchbase.com/organization/accodex']","['Jul 1, 2015', 'https://www.crunchbase.com/organization/accodex']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/accodex']",0.25,0.25,0.0,0.0,0.125
Exobiz: Home,https://exobiz.com.au/,PLANNING TO GROW YOUR BUSINESS? We’ll make sure you can  with a tailored company wide solution that captures all crucial data  and evolves with you. In many industries  business owners often find their plans for growth and success are hamstrung by system  process and technology problems. At Exobiz Services  we solve these problems  so your…,exobiz,"['Unit  16 , 93 Rivergate Place Murarrie, QLD 4172', 'https://exobiz.com.au/']",None,"['+617 3390 4900', 'https://exobiz.com.au/']","['business data', 'business processes', 'erp system', 'business management', 'efficient business process', 'business process development', 'businesses', 'many businesses', 'other businesses', 'business requirements']","[['Mike Duncan', 'CEO'], 'https://au.linkedin.com/in/mike-duncan-292266b']","['IT - Software, Services - professional, scientific, and technical', 'from_classification_model']","['26 February 2019', 'https://opencorporates.com/companies/au/631922604']","['$1.57 million USD', 'https://www.dnb.com/business-directory/company-profiles.exoebs_qld_pty_ltd.c42b0f51f4735889d8d5868ed0a84a96.html']",None,"['Australia', 'https://opencorporates.com/companies/au/631922604']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.exoebs_qld_pty_ltd.c42b0f51f4735889d8d5868ed0a84a96.html']",0.625,0.25,0.375,0.0,0.3125
Software for Intelligent Decisions | INFORM GmbH,https://www.inform-software.com/,Our systems are used in all industries to optimize diverse processes - worldwide. Today  we support over 1 000 customers  from SME to group of companies.,inform-software,"[""'AUSTRALIA SQUARE' LEVEL 14 264-278 GEORGE STREET SYDNEY, NEW SOUTH WALES, 2000 Australia"", 'https://www.dnb.com/business-directory/company-profiles.inform_software_corporation_pty_ltd.6e989e5a96c109a18b5fe1fd6a18bac1.html']","['info@inform-software.com', 'https://www.crunchbase.com/organization/inform']",None,"['intelligent production planning', 'planning processes', 'production planning tools', 'time production', 'simultaneous production planning', 'production planning tasks', 'detailed production planning', 'intelligent planning systems', 'production processes', 'current planning process']","[['ZLATKA HAMMER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.inform_software_corporation_pty_ltd.6e989e5a96c109a18b5fe1fd6a18bac1.html']","[['Software'], 'https://www.crunchbase.com/organization/inform']","['1969', 'https://www.crunchbase.com/organization/inform']","['$487,000 USD', 'https://www.dnb.com/business-directory/company-profiles.inform_software_corporation_pty_ltd.6e989e5a96c109a18b5fe1fd6a18bac1.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/inform']",0.0,0.0,0.0,0.0,0.0
Optus - Mobile Phones_ nbn_ Home Internet_ Entertainment ...,https://www.optus.com.au/,Shop the latest mobile phones & tablets. Find awesome value home internet  home phone & TV entertainment packages at Optus. Learn more.,optus,"['1 Lyonpark Rd Macquarie Park, NEW SOUTH WALES, 2113 Australia', 'https://www.dnb.com/business-directory/company-profiles.optus_mobile_pty_limited.29b186ecd362e642ec1ce10e0251578f.html']",None,"['+61-133937', 'https://www.dnb.com/business-directory/company-profiles.optus_mobile_pty_limited.29b186ecd362e642ec1ce10e0251578f.html']",None,"[['Chris Mitchell ', 'Managing Director Optus Business ..._LinkedIn'], 'None']","[['AppsMobileTelecommunications'], 'https://www.crunchbase.com/organization/optus']","['1981', 'https://www.crunchbase.com/organization/optus']","['$5.98 billion USD', 'https://www.dnb.com/business-directory/company-profiles.optus_mobile_pty_limited.29b186ecd362e642ec1ce10e0251578f.html']",None,"['Australia', 'https://opencorporates.com/companies/au/092450783']",None,"['Private', 'https://www.crunchbase.com/organization/optus']",0.0,0.0,0.375,0.0,0.09375
WorkSchedule.Net: Employee Scheduling Software,http://www.workschedule.net/,The Leader in Online Employee Scheduling Software since 2000! Optimized Automatic Employee Scheduling  Availability  Time Tracking  Attendance & more!,workschedule.net,None,"['hi@time2work.com', 'https://www.crunchbase.com/organization/time2work']","['+61-3-8899-7519', 'https://www.crunchbase.com/organization/time2work']","['part time employees', 'new employees', 'employees', 'employee scheduling', 'other employees', 'employee availability', 'many employees', 'same employee', 'multiple employees', 'certain employees']",None,"[['ComputerSoftware'], 'https://www.crunchbase.com/organization/time2work']","['Jan 1, 2014', 'https://www.crunchbase.com/organization/time2work']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/time2work']",0.0,0.0,0.0,0.0,0.0
TSA Management | Project Management_ Consulting and ...,https://www.tsamgt.com/,A project management and advisory company that fosters a culture of forward thinking  agility  dedication and collaboration.,tsamgt,"['L 13 500 COLLINS STREET MELBOURNE, VICTORIA, 3000 Australia', 'https://www.dnb.com/business-directory/company-profiles.tsa_management_(vic)_pty_limited.fc7674142fd6901429c3a921dab7988d.html']","['headoffice@tsamanagement.com.au', 'https://www.crunchbase.com/organization/tsa-management']","['+61 7 3811 1400', 'https://www.crunchbase.com/organization/tsa-management']","['tsa project', 'tsa project manager', 'project management services', 'tsa new zealand projects', 'full project management services', 'outstanding project management services', 'continuous project management services', 'tsa tsa advisory', 'best team project', 'building projects']","[['Gareth Young', 'Managing_Director'], 'https://www.tsamgt.com/our-people/']","[['Management Consulting'], 'https://www.crunchbase.com/organization/tsa-management']","['2001', 'https://www.crunchbase.com/organization/tsa-management']","['$3.74 million USD', 'https://www.dnb.com/business-directory/company-profiles.tsa_management_(vic)_pty_limited.fc7674142fd6901429c3a921dab7988d.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/tsa-management']",None,"['Private', 'https://www.crunchbase.com/organization/tsa-management']",0.75,0.375,0.0,0.0,0.28125
Mitsubishi Corporation,https://www.mitsubishicorp.com/,Mitsubishi Corporation (MC) is a global integrated business enterprise that develops and operates businesses together with its offices and subsidiaries in approximately 90 countries and regions worldwide  as well as a global network of around 1 700 group companies.,mitsubishicorp,"['Level  35 , Exchange Tower, 2 The Esplanade, Perth, WA 6000 Australia', 'https://www.mitsubishicorp.com/jp/ja/network/ao/australia.html']","['mc-web@org.mitsubishicorp.com', 'https://www.mitsubishicorp.com/jp/ja/info/archive/2014/html/0000024332.html']","['+61(0)8 6263 5399', 'https://www.mitsubishicorp.com/jp/ja/network/ao/australia.html']","['mitsubishi australia limited mitsubishi corporation', '上記に関する適時・適切な情報開示を行う。 mitsubishi corporation', 'mitsubishi corporation', 'mitsubishi corporation international', 'mitsubishi corporation singapore', 'mitsubishi corporation colombo office', 'mitsubishi corporation abidjan liaison office', 'indonesia mitsubishi corporation', 'mitsubishi corporation maputo liaison office', 'mitsubishi corporation algiers liaison office']","[['Marie Turner', 'Managing_Director'], 'https://rotaryclubofmelbourne.org.au/event/32612/marie-turner-director-and-company-secretary-mitsubishi-australia']","[['EnergyFinanceLifestyle'], 'https://www.crunchbase.com/organization/mitsubishi-corporation']","['1950', 'https://www.crunchbase.com/organization/mitsubishi-corporation']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/80092']",None,"['Private', 'https://www.crunchbase.com/organization/mitsubishi-corporation']",0.25,0.25,0.0,0.0,0.125
Accueil - Isymap : Isymap,https://isymap.com/,Isymap_Sorry. English version under construction ! Hope to see you back soon._Sorry. English version under construction ! Hope to see you back soon.,isymap,None,"['contact@isymap.com', 'https://isymap.com/en/legale-notice/']","['+614 66 39 50 32', 'https://isymap.com/en/legale-notice/']","['le cache de l’application de votre', 'à partir de votre adresse de messagerie', 'électronique de ses modules de mesure', 'la conception de', 'reconnaissance de la', 'de', 'la propriété de isymap', 'la responsabilité de isymap', 'de isymap', 'à coté de votre commentaire']","[['Aurélien Ballier', 'Managing_Director'], 'https://www.geovariances.com/en/testimonials/dedicated-geostatistics-based-library-reliable-dose-rate-mapping/']","['IT - Software, Education', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
ConnX | Organisation-Wide HR Software Solution,https://connx.com.au/,ConnX is an organisation-wide HR software solution that increases efficiency  empowers employees and managers  boosts engagement  and assists in compliance.,connx,"['PO Box 1122 MILTON QLD 4064 AUSTRALIA', 'https://connx.com.au/privacy/']","['info@connx.com.au', 'https://connx.com.au/privacy/']","['+61 7 3368 2623', 'https://connx.com.au/privacy/']","['employee self service connx', 'employee information', 'employees unique empower employees', 'more connx solutions', 'new employees', 'payroll process', 'payroll time', 'employee data', 'employee changes', 'connx core hr']","[['Zane Knight', 'Managing_Director'], 'https://au.linkedin.com/in/zaneknight']","[['Enterprise SoftwareHuman ResourcesSoftware'], 'https://www.crunchbase.com/organization/connx']","['Jan 1, 2003', 'https://www.crunchbase.com/organization/connx']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/4483487']",None,"['Private', 'https://www.crunchbase.com/organization/connx']",0.25,0.25,0.375,0.0,0.21875
Abtrac: Job Management Software,https://www.abtrac.com/,All-in-one Job Management Software complete with job tracking  forecasting & work scheduling  time tracking  invoicing  reports plus more.,abtrac,"['Level 20 1 Market Street Sydney NSW 2000', 'https://www.abtrac.com/contact-us']","['enquiries@abtrac.com', 'https://www.crunchbase.com/organization/abtrac']","['1800 218 434', 'https://www.abtrac.com/become-a-software-reseller']","['professional services business management', 'good business management', 'time management system', 'professional services businesses', 'business software', 'business management experts', 'many professional services businesses', 'business information systems', 'time management', 'other businesses']","[[""Edward O'Leary"", 'CEO'], 'https://www.abtrac.com/our-people']","[['Software'], 'https://www.crunchbase.com/organization/abtrac']","['23 September 2015', 'https://opencorporates.com/companies/nz/5810332']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/5810332']",None,"['Private', 'https://www.crunchbase.com/organization/abtrac']",1.0,0.75,0.75,0.0,0.625
