title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
CX Directory,https://cxdirectory.com.au/,Discover hundreds of industry suppliers for the Contact Centre  Customer Service  BPO & Customer Experience (CX) industry in Australia and beyond.,cxdirectory,"['Suite  591 585 Little Collins Street MELBOURNE VIC 3000', 'https://cxdirectory.com.au/discountoffer/NEWVA']","['you@yourbusiness.com', 'https://cxdirectory.com.au/register']","['+61 3 9008 7287', 'https://cxdirectory.com.au/discountoffer/NEWVA']","['customer contact centre', 'other call centre technology', 'call centre ivr technology', 'customer service centres', 'remote call centre technology', 'call centres call centre recruitment agencies', 'live customer calls', 'call centre calls', 'call centre quality', 'contact centre technology']","[['Fiona Keough', 'CEO'], 'https://www.cxfocus.com.au/author/fiona-keough/']","['IT - Software, Finance and insurance', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
New Scientist Jobs: Science Jobs_ Courses and Career Advice,https://jobs.newscientist.com/,Search for your next job from 937 live vacancies  or upload your resume now and let employers find you,jobs.newscientist,"['Level One, 59 Pitt Street, AucklandNZ', 'https://opencorporates.com/companies/nz/1584403']","['recruitment@newscientist.com', 'https://www.crunchbase.com/organization/new-scientist']",None,"['contract job marine science jobs', 'senior beamline scientist senior scientist', 'job site', 'new jobs', 'saudi arabia life sciences jobs operations jobs', 'job opportunities', 'more science jobs', 'different scientific jobs', 'job advertisements', 'analytical chemistry jobs']","[['Robert Daniel MCEWAN', ' director'], 'https://opencorporates.com/companies/nz/1584403']","[['Publishing'], 'https://www.crunchbase.com/organization/new-scientist']","['1956', 'https://www.crunchbase.com/organization/new-scientist']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/1584403']",None,"['Private', 'https://www.crunchbase.com/organization/new-scientist']",0.0,0.0,0.0,0.0,0.0
Pneumatic & electric automation technology | Festo USA,https://www.festo.com/us/en/,Festo US Corporation is a leading supplier of pneumatic and electrical automation technology offering industrial and process automation  components and solutions.,festo,"['179-187 Browns Rd Noble Park, VICTORIA, 3174 Australia', 'https://www.dnb.com/business-directory/company-profiles.festo_pty_limited.54a256845bbda448eebd3ce2efa32a3d.html']","['info@synchronlab.com', 'https://www.festo.com/us/en/e/festo-us-press-releases-id_67479/']","['+61-397959555', 'https://www.dnb.com/business-directory/company-profiles.festo_pty_limited.54a256845bbda448eebd3ce2efa32a3d.html']","['new festo', 'new festo process automation products', 'festo cloud', 'festo lifetech solutions', 'festo products', 'festo product', 'festo booth', 'festo corporation', 'festo cartesian', 'festo synchron']","[['Peter Sullivan', 'Managing_Director'], 'https://au.linkedin.com/in/peter-sullivan-83411a146']","[['Cyber SecurityInformation TechnologyInternetNetwork HardwareNetwork SecurityRoboticsSmart HomeUnified Communications'], 'https://www.crunchbase.com/organization/cyberkite']","['Dec 5, 2018', 'https://www.crunchbase.com/organization/cyberkite']","['$30.84 million USD', 'https://www.dnb.com/business-directory/company-profiles.festo_pty_limited.54a256845bbda448eebd3ce2efa32a3d.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/512639']",None,"['Private', 'https://www.crunchbase.com/organization/cyberkite']",0.0,0.0,0.1875,0.0,0.046875
ServiceNow – The smarter way to workflow™,https://www.servicenow.com/,ServiceNow allows employees to work the way they want to  not how software dictates they have to. And customers can get what they need  when they need it.,servicenow,"['MOUNT WAVERLEY3149VictoriaAustralia', 'https://opencorporates.com/companies/au/149683312']","['info@servicenow.com', 'https://www.crunchbase.com/organization/service-now-com']",None,"['servicenow servicenow', 'servicenow id servicenow', 'servicenow services', 'servicenow store app servicenow', 'current servicenow trademarks servicenow', 'servicenow products using servicenow performance analytics', 'servicenow service desk capabilities', 'services privacy statement servicenow', 'servicenow employees', 'servicenow customer data']","[['John Donahoe', 'CEO'], 'https://www.crn.com.au/news/servicenow-ceo-john-donahoe-swooshes-to-nike-532815']","[['Cloud ManagementEnterprise ApplicationsEnterprise SoftwareIT ManagementPaaSSaaSSoftware'], 'https://www.crunchbase.com/organization/service-now-com']","['2004', 'https://www.crunchbase.com/organization/service-now-com']","['$2.2M', 'None']","['$27M', 'None']","['Sydney New South Wales, AU', 'None']","['101', 'None']","['Public', 'https://www.crunchbase.com/organization/service-now-com']",0.0,0.0,0.0,0.0,0.0
Mediwrite – medical writing_ editing & research,https://www.mediwrite.com.au/,Dr Ruth Hadfield is a freelance medical writer available to assist with your medical writing  editing and research requirements on a freelance or consulting basis. Ruth also covers and reports on advisory board meetings  medical meetings and conferences.,mediwrite,None,"['ruth@mediwrite.com.au', 'https://www.mediwrite.com.au/services-offered/expertise-in-systematic-reviews/']","['+61 (0)415 59926', 'https://www.mediwrite.com.au/portfolio/your-meetings-covered/']","['medical research', 'complex medical research', 'australian medical researchers', 'medical writers', 'research grant applications women', 'professional medical writers', 'medical meeting', 'medical journalism', 'medical editors', 'more women']","[['Jayden J.W. Yau ', 'Medical Writer_Mediwrite Asia'], 'from linkedin search google']","['Healthcare, Education', 'from_classification_model']","[' 6 December 1996', 'https://opencorporates.com/companies/au/076567461']",None,None,"['Australia', 'https://opencorporates.com/companies/au/076567461']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/076567461']",0.0,0.25,0.0,0.0,0.0625
Pharma in Focus - Australia's only independent news service ...,https://www.pharmainfocus.com.au/,Australia's only independent news service for the pharmaceutical industry  reporting on government and the bureaucracy; regulatory and legal affairs; medical activities; marketing  media & corporate affairs; employment; industry & research (including biotech),pharmainfocus,"['Suite  202 117 Old Pittwater Road Brookvale NSW 2100', 'https://www.pharmainfocus.com.au/contact.asp']","['hello@wispri.com.au', 'https://www.crunchbase.com/organization/wispri']","['+61 2 9939 1881', 'https://www.pharmainfocus.com.au/contact.asp']","['pharma companies', 'focus subscription management function', 'major new medicines', 'based clinical project manager', 'pharma', 'clinical project manager', 'immunomedics pharma', 'new prescription medicines', 'focus', 'new products']","['Abhiram Sampath', 'founder(s)', 'https://www.crunchbase.com/organization/wispri']","[['E-Commerce Platforms'], 'https://www.crunchbase.com/organization/wispri']","['2020', 'https://www.crunchbase.com/organization/wispri']",None,None,"['Australia', 'https://opencorporates.com/companies/au/114980880']",None,"['Private', 'https://www.crunchbase.com/organization/wispri']",0.25,0.25,0.0,0.0,0.125
Callbox: B2B Lead Generation Services - A HubSpot Partner,https://www.callboxinc.com/,Callbox offers targeted B2B lead generation services  data solutions and appointment setting through voice  email  social  chat  website and webinars._Callbox is a top lead generation company  helping you expand markets by connecting with prospects through voice  email  social  chat  website and webinars.,callboxinc,None,"['sales@callboxinc.com.au', 'https://www.crunchbase.com/organization/callbox-australia']","['+61 2 9037 2248', 'https://www.callboxinc.com/']","['lead generation services company', 'lead generation companies', 'outbound sales lead generation', 'more sales leads', 'sales leads', 'good lead generation', 'business marketing', 'lead generation strategies', 'best lead generation companies', 'qualified sales leads']","[['Rom Agustin', 'CEO'], 'https://www.crunchbase.com/person/rom-agustin']","[['AdvertisingCRMDatabaseDigital MarketingEvent PromotionLead GenerationLead ManagementMarketingMarketing AutomationService Industry'], 'https://www.crunchbase.com/organization/callbox-australia']","['Feb 1, 2004', 'https://www.crunchbase.com/organization/callbox-australia']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/callbox-australia']",0.0,0.25,0.0,0.0,0.0625
Jora: Job Search Australia,https://au.jora.com/,Browse jobs with Jora. More than 250 000 jobs  all on one job search site. Free registration & alerts.,au.jora,"['10 Elizabeth St Melbourne Victoria Australia', 'https://au.jora.com/cms/get-your-feed-included-on-jora']","['contact@jora.com', 'https://www.crunchbase.com/organization/jora']","['+61-423677340', 'https://www.dnb.com/business-directory/company-profiles.job_seeker_pty_ltd.0df25736974216a7.html']","['jora sites', 'jora services', 'job search', 'free job ads', 'other job sites', 'jora australia', 'jobs', 'unique job ads', 'job site names', 'many job sites']","['Adam Kushner', 'founder(s)', 'https://www.crunchbase.com/organization/jora']","[['Career PlanningEmploymentHealth CareHuman ResourcesSearch EngineSoftware'], 'https://www.crunchbase.com/organization/jora']","['Jun 25, 2012', 'https://www.crunchbase.com/organization/jora']","['$5.48 million USD', 'https://www.dnb.com/business-directory/company-profiles.job_seeker_pty_ltd.0df25736974216a7.html']",None,"['Australia', 'https://opencorporates.com/companies/au/631612292']",None,"['Private', 'https://www.crunchbase.com/organization/jora']",0.5,0.0,0.0,0.0,0.125
MedRecruit: Locum and Permanent Doctor Jobs,https://www.medrecruit.com/,MedRecruit is a medical recruitment agency offering locum and permanent doctor jobs throughout Australia & New Zealand. Our team of recruitment specialists ...,medrecruit,"['Remarkables House L 2 26 Hawthorne Drive , Frankton Queenstown, 9300 New Zealand ', 'https://app.avention.com/company/76461bed-afaa-3df3-8749-826b8f48eb83#report/company_summary']","['tina.barclay@medrecruit.com', 'https://www.medrecruit.com/blog/day-life-general-practitioner-jobs/']","['+64 3 4412470', 'https://www.medrecruit.com/privacy-policy/']","['new doctor jobs', 'medical doctors', 'more doctor jobs', 'permanent doctor jobs', 'available doctor jobs', 'good doctors', 'locum doctors', 'new doctors', 'doctor recruitment agency', 'permanent doctor job opportunities']","[['Sam Bolton Hazledine', 'Director'], 'https://app.avention.com/company/76461bed-afaa-3df3-8749-826b8f48eb83#report/company_summary']","['Employment Services', 'https://app.avention.com/company/76461bed-afaa-3df3-8749-826b8f48eb83#report/company_summary']","['22 June 2015', 'https://opencorporates.com/companies/nz/5732610']","['4M', 'https://app.avention.com/company/76461bed-afaa-3df3-8749-826b8f48eb83#report/company_summary']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/5732610']","['57', 'https://app.avention.com/company/76461bed-afaa-3df3-8749-826b8f48eb83#report/company_summary']","['Private Independent', 'https://app.avention.com/company/76461bed-afaa-3df3-8749-826b8f48eb83#report/company_summary']",0.0,0.25,0.375,0.0,0.15625
INL Digital Edition - indiannewslink.co.nz,https://www.indiannewslink.co.nz/,,indiannewslink,"['30 days   First Floor, 166 Harris Road  East Tamaki, Auckland 2013 New Zealand', 'https://www.indiannewslink.co.nz/web-edition/']","['info@safeswiss.com', 'https://www.crunchbase.com/organization/safeswiss']","['+64-21-345707', 'https://www.indiannewslink.co.nz/contact-us/']","['new zealand', 'new zealand women', 'new zealand event', 'new zealand businesses', 'new zealand limited', 'new zealand parliament', 'new zealand experience', 'immigration new zealand', 'new zealand first', 'new zealand customs']","[['Jacob Mannothra ', 'Managing Director_Indian ...'], 'None']","[['Cyber SecurityInformation TechnologyMessagingMobile AppsPrivacySecuritySoftwareTelecommunicationsVideoVirtual Reality'], 'https://www.crunchbase.com/organization/safeswiss']","['Jan 1, 2017', 'https://www.crunchbase.com/organization/safeswiss']","['$994,000 USD', 'https://www.dnb.com/business-directory/company-profiles.indian_newslink_limited.eb50ce0da6d18346997a2420c24df41a.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/5694207']",None,"['Private', 'https://www.crunchbase.com/organization/safeswiss']",0.625,0.25,0.375,0.0,0.3125
MDPI - Publisher of Open Access Journals,https://www.mdpi.com/,MDPI is a publisher of peer-reviewed  open access journals since its establishment in 1996.,mdpi,"['6 The Wilderness Society, Seattle, WA 9812', 'https://www.mdpi.com/2073-445X/9/11/444']","['publisher@mdpi.com', 'https://www.mdpi.com/1420-3049/25/22/5367/reprints']",None,"['mdpi journals', 'm. m.', 'mdpi', 'mdpi response', 'green sapwood using carbon dioxide', 'follow mdpi', 'mdpi privacy policy', 'conditions mdpi', 'mdpi wikipedia article', 'mdpi headquarters']","[['Shu-Kun Lin', 'CEO'], 'https://en.wikipedia.org/wiki/MDPI']","['Manufacturing, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.0,0.0,0.0,0.0625
Materialise | 3D Printing Innovators,https://www.materialise.com/,Materialise incorporates more than 25 years of 3D printing experience into a range of software solutions and 3D printing services for medical and manufacturing._Materialise is a provider of 3D Printing software and services in a variety of industries: healthcare  automotive  consumer products  etc.,materialise,"['CROWS NEST2065New South WalesAustralia', 'https://opencorporates.com/companies/au/615110364']","['webmaster@materialise.com', 'https://www.materialise.com/en/cookie-statement']",None,"['materialise mini magics materialise', 'materialise mindware siedziba materialise', 'materialise w leuven', 'materialise magics materialise mindware advisors', 'materialise mindware siedziba materialise inspired', '3d design', 'materialise manufacturing', 'additive manufacturing materialise', '3d printing materials', '3d printing technology']","[['Wilfried Vancraen', 'CEO'], 'https://en.wikipedia.org/wiki/Materialise_NV']","['Manufacturing, IT - Software', 'from_classification_model']","['30 September 2016', 'https://opencorporates.com/companies/au/615110364']",None,None,"['Australia', 'https://opencorporates.com/companies/au/615110364']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/615110364']",0.0,0.0,0.0,0.0,0.0
GetApp,https://www.getapp.com/,Review  Compare and Evaluate small business software. GetApp has software offers  SaaS and Cloud Apps  independent evaluations and reviews_Discover the best business apps in 2020 and check over 1 million verified ratings & reviews. Get data-driven recommendations and read in-depth descriptions to find the right tools for your team.,getapp,"['One International Towers, Watermans Quay, Barangaroo NSW 2000', ['PwC Australia, address', 'knowledge_panel']]","['info@getapp.com', 'https://www.crunchbase.com/organization/getapp']",None,"['project management software trends', 'project management software company', 'important project management software integrations', 'google meet google meet user reviews', 'more project management software', 'online meeting software', 'google meet great software', 'other remote meeting software', 'webinar software features', 'project management solutions']","[['Bane Hunter', 'CEO'], 'https://www.getswift.co/team/']","[['App MarketingAppsCloud ComputingEnterprise SoftwareSaaSSoftware'], 'https://www.crunchbase.com/organization/getapp']","['Jan 15, 2010', 'https://www.crunchbase.com/organization/getapp']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/getapp']",0.0,0.0,0.0,0.0,0.0
Austroads: Home,https://austroads.com.au/,Austroads publishes a range of Guides which cover the design  construction  maintenance and operation of the road network in Australia and New Zealand. View ...,austroads,"['Level  9 ,\xa0287 Elizabeth Street SYDNEY NSW 2000 Australia', 'https://austroads.com.au/drivers-and-vehicles/overseas-drivers/country-recognition']","['austroads@austroads.com.au', 'https://austroads.com.au/drivers-and-vehicles/overseas-drivers/country-recognition']","['1300 654 628', 'https://austroads.com.au/drivers-and-vehicles/nevdis/nevdis-contacts']","['road safety management', 'road assets', 'road pavements', 'geometric road design elements', 'road safety', 'road traffic', 'road', 'road safety treatments', 'road networks', 'road condition data management']","[['Neil Scales', 'Director'], 'https://app.avention.com/company/4a5220f2-f96a-39e4-a185-a4276ac01d00#report/company_summary']","['Associations and Organizations', 'https://app.avention.com/company/4a5220f2-f96a-39e4-a185-a4276ac01d00#report/company_summary']",None,"['18M', 'https://app.avention.com/company/4a5220f2-f96a-39e4-a185-a4276ac01d00#report/company_summary']",None,None,"['312k', 'https://app.avention.com/company/4a5220f2-f96a-39e4-a185-a4276ac01d00#report/company_summary']","['Private Parent, Headquarters', 'https://app.avention.com/company/4a5220f2-f96a-39e4-a185-a4276ac01d00#report/company_summary']",1.0,0.25,0.0,0.0,0.3125
Emerson Global | Emerson,https://www.emerson.com/,Helping address the world's most critical needs through our core business platforms - Automation Solutions and Commercial & Residential Solutions. Please ...,emerson,"['Level 8, 15 Talavera Road North Ryde, New South Wales, 2113 Australia', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"['+61-299191100', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"[['Boris Gabin', 'Director'], 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['Electromedical and Control Instruments Manufacturing', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['26 March 1970', 'https://opencorporates.com/companies/au/008478699']","['176M', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",None,"['Australia', 'https://opencorporates.com/companies/au/008478699']","['489', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/c9c514a8-2d14-3fac-8201-e19678d3a712#report/company_summary']",0.0,0.0,0.0,0.0,0.0
